# time	value
0	250
1	251.753
2	262.816
3	294.126
4	367.797
5	370.104
6	378.745
7	382.417
8	411.366
9	427.835
10	416.831
11	458.984
12	453.451
13	489.399
14	502.614
15	507.838
16	472.432
17	470.906
18	457.352
19	413.782
20	430.515
21	455.491
22	458.221
23	483.933
24	481.693
25	478.86
26	441.686
27	427.002
28	444.346
29	484.318
30	423.47
31	400.827
32	432.124
33	388.22
34	361.622
35	376.257
36	395.09
37	411.798
38	400.745
39	399.109
40	420.388
41	413.166
42	397.683
43	348.953
44	359.538
45	350.819
46	346.791
47	345.995
48	333.349
49	323.726
50	330.015
51	324.884
52	318.221
53	347.185
54	329.173
55	333.516
56	327.578
57	338.279
58	328.47
59	387.072
60	391.338
61	414.239
62	433.053
63	419.661
64	430.322
65	439.854
66	419.704
67	412.235
68	420.648
69	498.244
70	527.826
71	571.999
72	539.356
73	553.316
74	578.418
75	578.728
76	605.972
77	635.181
78	652.443
79	656.636
80	689.028
81	682.009
82	684.221
83	680.576
84	647.858
85	663.028
86	676.031
87	669.134
88	719.457
89	734.715
90	730.742
91	751.351
92	752.792
93	755.981
94	784.507
95	749.97
96	762.869
97	774.991
98	736.049
99	760.231
100	787.217
101	809.452
102	818.18
103	856.91
104	830.324
105	874.197
106	858.888
107	859.351
108	840.168
109	865.534
110	870.05
111	873.924
112	849.927
113	832.536
114	775.053
115	763.158
116	768.105
117	821.17
118	852.625
119	823.802
120	799.082
121	837.702
122	867.974
123	868.136
124	891.033
125	937.627
126	965.912
127	959.959
128	944.843
129	954.68
130	939.169
131	943.281
132	941.16
133	983.773
134	997.936
135	985.748
136	990.021
137	1023.48
138	1023.33
139	973.337
140	986.338
141	990.186
142	1019.48
143	1027.51
144	1026.49
145	1034.12
146	1017.24
147	993.863
148	1001.75
149	1003.87
150	1019.13
151	1079.46
152	1066.82
153	1064.52
154	1045.59
155	1047.16
156	1065.57
157	1059.66
158	1075.26
159	1112.74
160	1126.31
161	1111.92
162	1132.86
163	1158.41
164	1171.87
165	1165.6
166	1111.24
167	1179.79
168	1169.58
169	1180.7
170	1144
171	1147.61
172	1193.07
173	1204.39
174	1223
175	1194.9
176	1155.48
177	1199.53
178	1191.94
179	1196.95
180	1184.85
181	1189.25
182	1164.7
183	1149.21
184	1179.49
185	1145.03
186	1119.8
187	1112.16
188	1117.72
189	1141.84
190	1156.15
191	1165.54
192	1211.77
193	1211.38
194	1239.47
195	1251.84
196	1271.83
197	1292.44
198	1261.25
199	1257.8
200	1271.44
201	1289.75
202	1323.78
203	1331.51
204	1292.52
205	1312.17
206	1334.43
207	1340.3
208	1374.76
209	1389.33
210	1381.5
211	1379.84
212	1398.69
213	1412.76
214	1399.01
215	1394.39
216	1411.16
217	1379.92
218	1382.74
219	1387.14
220	1375.12
221	1359.8
222	1359.1
223	1355.38
224	1358.48
225	1368.19
226	1334.05
227	1333.51
228	1317.14
229	1279.45
230	1272.52
231	1247.59
232	1227.29
233	1241.32
234	1274.02
235	1271.11
236	1287.85
237	1261.87
238	1259.27
239	1249.18
240	1291.8
241	1286.63
242	1278.62
243	1277.91
244	1279.35
245	1319.33
246	1293.06
247	1312.37
248	1291.09
249	1310
250	1293.64
251	1307.19
252	1324.88
253	1315.26
254	1294.4
255	1274.23
256	1251.3
257	1262.31
258	1273.43
259	1280.56
260	1293.74
261	1319.83
262	1286.28
263	1279.07
264	1287.76
265	1274.66
266	1268.14
267	1264.34
268	1298.44
269	1310.17
270	1330.62
271	1305.31
272	1325.53
273	1321.38
274	1287.72
275	1255.1
276	1260.52
277	1280.45
278	1237.13
279	1216.8
280	1225.19
281	1246.09
282	1262.02
283	1244.06
284	1237.55
285	1208.97
286	1175.06
287	1170.82
288	1178.41
289	1207.54
290	1204.54
291	1193.31
292	1157.51
293	1175.39
294	1170.92
295	1161.46
296	1132.15
297	1170
298	1154.24
299	1203.23
300	1187.94
301	1208.16
302	1164.17
303	1187.51
304	1176.74
305	1191.2
306	1173.76
307	1159.69
308	1170.89
309	1149.57
310	1109.16
311	1093.29
312	1089.63
313	1077.76
314	1068.21
315	1055.63
316	1047.45
317	1016.58
318	1039.88
319	1036.34
320	1034.32
321	1005.45
322	969.961
323	968.654
324	1025.48
325	1046.98
326	1084.48
327	1082.84
328	1062.75
329	1036.64
330	1019.6
331	1056.51
332	1078.33
333	1069.79
334	1059.73
335	1064.93
336	1109.87
337	1126.58
338	1118.23
339	1150.25
340	1185.03
341	1165.23
342	1202.52
343	1239.76
344	1245
345	1247.41
346	1292.46
347	1299.1
348	1273.84
349	1243.92
350	1234.85
351	1262.41
352	1278.81
353	1322.84
354	1275.66
355	1242.19
356	1206.28
357	1210.75
358	1202.41
359	1203.5
360	1211.27
361	1184.15
362	1186.49
363	1144.78
364	1126.29
365	1083.63
366	1112.37
367	1115.96
368	1159.75
369	1180.84
370	1214.13
371	1155.73
372	1176.83
373	1181.38
374	1190.2
375	1207.47
376	1184.11
377	1208.62
378	1222.28
379	1204.81
380	1223.92
381	1209.5
382	1206.41
383	1193.07
384	1190.35
385	1209.53
386	1235.54
387	1225.6
388	1257.89
389	1241.5
390	1262.65
391	1230.1
392	1248.25
393	1259.65
394	1293.22
395	1303.32
396	1321.46
397	1268.52
398	1231.78
399	1246.34
400	1232.91
401	1253.31
402	1245.16
403	1240.98
404	1228.87
405	1223.9
406	1219.35
407	1191.43
408	1159.79
409	1185.12
410	1235.23
411	1276.09
412	1282.76
413	1310.35
414	1300.58
415	1297.99
416	1311.37
417	1294.69
418	1316.84
419	1333.16
420	1361.21
421	1354.91
422	1303.83
423	1315.73
424	1273.49
425	1240.48
426	1242.02
427	1211.59
428	1214.69
429	1222.7
430	1214.31
431	1186.56
432	1222.26
433	1242.33
434	1263.34
435	1261.99
436	1229.88
437	1177.17
438	1208.26
439	1193.76
440	1186.56
441	1173.61
442	1158.89
443	1182.02
444	1218
445	1262.7
446	1257.3
447	1250.54
448	1236.06
449	1202.06
450	1172.05
451	1177.8
452	1207.04
453	1188.32
454	1165.68
455	1106.53
456	1143.63
457	1120.12
458	1129.59
459	1120.11
460	1133.37
461	1149.09
462	1145.11
463	1167.18
464	1187.3
465	1187.43
466	1204.42
467	1206.62
468	1211.66
469	1186.5
470	1154.12
471	1170
472	1172.58
473	1132.13
474	1130.43
475	1154.87
476	1156.78
477	1169.14
478	1143.43
479	1186.24
480	1143.62
481	1098.59
482	1106.85
483	1104.86
484	1120.9
485	1161.33
486	1186.96
487	1218.39
488	1201.5
489	1214.65
490	1183.29
491	1182.73
492	1209.44
493	1192.27
494	1171.36
495	1210.73
496	1253.11
497	1202.9
498	1231.82
499	1201.39
500	1197.49
501	1164.54
502	1135.32
503	1081.84
504	1091.23
505	1122.08
506	1128.03
507	1155.59
508	1183.71
509	1161.96
510	1136.95
511	1107.72
512	1126.34
