# time	value
0	250
1	281.547
2	304.643
3	287.844
4	276.636
5	260.261
6	272.449
7	306.216
8	356.003
9	396.617
10	417.875
11	372.716
12	348.08
13	375.213
14	414.211
15	358.474
16	401.083
17	420.119
18	417.538
19	397.623
20	409.64
21	412.905
22	395.199
23	391.242
24	412.618
25	405.34
26	396.049
27	439.295
28	424.031
29	411.632
30	431.216
31	446.901
32	481.025
33	502.805
34	507.528
35	527.457
36	509.421
37	499.77
38	488.075
39	507.623
40	530.869
41	534.441
42	511.58
43	472.825
44	490.643
45	474.73
46	445.517
47	486.029
48	502.431
49	509.655
50	491.647
51	478.55
52	485.92
53	487.235
54	485.258
55	530.898
56	524.979
57	509.364
58	527.948
59	549.629
60	564.196
61	578.83
62	565.672
63	610.63
64	642.686
65	649.817
66	632.393
67	651.099
68	655.431
69	648.128
70	644.215
71	595.9
72	573.146
73	617.638
74	635.426
75	658.421
76	675.344
77	667.126
78	702.922
79	724.877
80	732.85
81	703.958
82	687.545
83	680.971
84	691.971
85	703.939
86	687.659
87	694.599
88	751.922
89	721.252
90	735.512
91	728.079
92	764.617
93	826.642
94	826.699
95	873.409
96	863.124
97	904.675
98	933.377
99	958.084
100	925.247
101	882.255
102	892.818
103	947.572
104	952.748
105	962.081
106	978.846
107	970.73
108	1012.75
109	1006.18
110	1036.41
111	1063.59
112	1077.49
113	1165.51
114	1169.56
115	1163.61
116	1137.37
117	1161.5
118	1219.55
119	1221.98
120	1226.65
121	1263.69
122	1271.86
123	1280.82
124	1256.19
125	1239.66
126	1217.33
127	1200.37
128	1206.12
129	1160.26
130	1170.41
131	1195.72
132	1195.77
133	1206.44
134	1155.13
135	1180.81
136	1197.83
137	1225.64
138	1234.71
139	1265.86
140	1315.84
141	1310.19
142	1334.2
143	1346.62
144	1357.54
145	1346.81
146	1379.27
147	1377.6
148	1398.99
149	1453.5
150	1442.47
151	1452.75
152	1466.96
153	1484.39
154	1487.31
155	1477.07
156	1448.72
157	1435.06
158	1439.97
159	1439.34
160	1375.27
161	1384.34
162	1356.48
163	1367.31
164	1403.47
165	1442.79
166	1441.93
167	1450.29
168	1474.12
169	1517.7
170	1544.72
171	1557.71
172	1546.36
173	1564.18
174	1559.18
175	1598.36
176	1640.22
177	1665.94
178	1699.27
179	1710.27
180	1720.91
181	1705.41
182	1681.29
183	1641.42
184	1659.06
185	1631.29
186	1615.48
187	1637.75
188	1657.9
189	1676.15
190	1677.58
191	1684.61
192	1664.91
193	1659.96
194	1680.41
195	1700.71
196	1726.24
197	1729.14
198	1749.38
199	1745.46
200	1719.57
201	1716.51
202	1725.01
203	1732.14
204	1780.26
205	1791.04
206	1797.67
207	1811.67
208	1812.76
209	1806.95
210	1816.92
211	1802.13
212	1784.67
213	1733.68
214	1736.36
215	1751.81
216	1705.43
217	1717.13
218	1720.39
219	1765.07
220	1798.5
221	1794.77
222	1824.54
223	1789.49
224	1824.18
225	1795.63
226	1798.2
227	1820.49
228	1822.25
229	1853.09
230	1820.34
231	1833.88
232	1812.74
233	1769.43
234	1795.45
235	1780.67
236	1817.8
237	1825.96
238	1805.56
239	1825.34
240	1859.44
241	1869.98
242	1864.61
243	1872.32
244	1921.81
245	1911.21
246	1926.25
247	1952.89
248	1959.32
249	1966.15
250	1966.42
251	1977.48
252	1957.29
253	1976.32
254	1949.14
255	1981.95
256	1973.35
257	1941.14
258	1935.41
259	1889.75
260	1899.1
261	1871.36
262	1866.16
263	1875.32
264	1901.43
265	1908.42
266	1884.55
267	1869.23
268	1849.49
269	1805.44
270	1807
271	1814.11
272	1794.78
273	1777.43
274	1777.83
275	1740.12
276	1699.89
277	1697.19
278	1698.74
279	1729.16
280	1722.88
281	1741.09
282	1744.01
283	1789.81
284	1741.02
285	1751.41
286	1763.66
287	1754.07
288	1786.81
289	1755.08
290	1782.28
291	1803.62
292	1852.89
293	1854.31
294	1830.17
295	1808.72
296	1813.3
297	1773.75
298	1780.71
299	1774.08
300	1781.61
301	1801.25
302	1841.78
303	1797.57
304	1793.23
305	1772.54
306	1809.65
307	1834.14
308	1870.38
309	1904.99
310	1904.45
311	1911.16
312	1929.55
313	1939.06
314	1945.42
315	1960.39
316	1966.5
317	2002.15
318	1980.35
319	1982.5
320	1975.02
321	2014.4
322	2021.16
323	2015.42
324	2002.34
325	2018.51
326	2044.3
327	2039.07
328	2031.77
329	2056.81
330	2032.82
331	2059.24
332	2042.57
333	2046.09
334	2063.9
335	2127.15
336	2136.01
337	2143.36
338	2162.5
339	2174.36
340	2213.76
341	2192.51
342	2195.73
343	2235.5
344	2241.44
345	2268.89
346	2282.91
347	2277.04
348	2281.17
349	2290.35
350	2245.66
351	2296.75
352	2282.67
353	2321.63
354	2318.84
355	2321.73
356	2317.91
357	2323.95
358	2308.83
359	2326.09
360	2293.56
361	2260.19
362	2275.64
363	2286.28
364	2324.48
365	2294.95
366	2279.49
367	2263.12
368	2242.24
369	2226.35
370	2217.19
371	2220.7
372	2212.74
373	2241.63
374	2179.95
375	2185.12
376	2201.32
377	2173.64
378	2169.85
379	2139.3
380	2144.87
381	2121.22
382	2141.64
383	2139.89
384	2119.04
385	2154.99
386	2163.2
387	2171.16
388	2153.4
389	2156.24
390	2143.59
391	2152.59
392	2156.86
393	2164.17
394	2144.81
395	2162.4
396	2151.41
397	2162.27
398	2163.29
399	2182.37
400	2209.94
401	2237.28
402	2266.08
403	2252
404	2200.26
405	2196.09
406	2196.99
407	2221.11
408	2200.55
409	2152.15
410	2129.46
411	2136.1
412	2171.62
413	2204.97
414	2215.83
415	2216.56
416	2218.02
417	2252.04
418	2246.38
419	2211.8
420	2224.43
421	2196.05
422	2188.53
423	2166.29
424	2178.24
425	2161.47
426	2143.05
427	2180.82
428	2176.03
429	2152.99
430	2113.66
431	2117.23
432	2123.63
433	2136.38
434	2097.18
435	2130.73
436	2091.35
437	2133.3
438	2131.42
439	2174.8
440	2201.99
441	2203.89
442	2189.3
443	2204.85
444	2219.94
445	2263.61
446	2302.2
447	2298.31
448	2312.86
449	2324.14
450	2296.07
451	2300.17
452	2281.9
453	2294.17
454	2305
455	2265.23
456	2243.96
457	2272.05
458	2278.43
459	2292.4
460	2315.21
461	2307.64
462	2292.23
463	2295.38
464	2253.16
465	2210.05
466	2177.76
467	2170.43
468	2137.21
469	2164.58
470	2148.43
471	2203.63
472	2172.56
473	2196.55
474	2228.76
475	2200.52
476	2193.75
477	2202.28
478	2196.16
479	2227.71
480	2220.8
481	2207.47
482	2189.38
483	2216.47
484	2220.45
485	2172.31
486	2159.12
487	2189.46
488	2207.08
489	2200.57
490	2187.27
491	2239.06
492	2243.43
493	2226.04
494	2242.41
495	2241.25
496	2209.69
497	2223.48
498	2221.15
499	2216.44
500	2232.97
501	2240.06
502	2228.84
503	2212.82
504	2253.88
505	2246.5
506	2280.76
507	2298.49
508	2285.09
509	2285.36
510	2316.16
511	2288.97
512	2233.1
513	2268.81
514	2251.9
515	2230.46
516	2194.01
517	2191.05
518	2215.04
519	2212.98
520	2217.21
521	2207.63
522	2239.2
523	2253.26
524	2278.1
525	2274.41
526	2298.78
527	2275.89
528	2282.36
529	2228.49
530	2231.65
531	2278.36
532	2253.04
533	2236.5
534	2212.1
535	2186.88
536	2124.97
537	2142.6
538	2113.56
539	2118.58
540	2095.81
541	2115.24
542	2157.89
543	2172.05
544	2189.25
545	2198.3
546	2207.31
547	2170.83
548	2194.54
549	2181.35
550	2122.06
551	2067.03
552	2073.91
553	2075.96
554	2038.51
555	2045.8
556	2045.91
557	2043.47
558	2048.16
559	2021.44
560	2044.6
561	2036.28
562	2033.91
563	2047.45
564	2087.39
565	2068.68
566	2108.96
567	2126.66
568	2114.9
569	2130.36
570	2142.01
571	2144.73
572	2185.14
573	2217.27
574	2258.78
575	2263.57
576	2299.17
577	2336.96
578	2303.23
579	2287.82
580	2305.12
581	2288.19
582	2276.78
583	2272.4
584	2244.71
585	2233.08
586	2228.48
587	2247.21
588	2244.28
589	2256.48
590	2253.45
591	2274.61
592	2272.84
593	2260.83
594	2257.3
595	2251.26
596	2253.23
597	2311.92
598	2308.51
599	2279.36
600	2284.4
601	2321.11
602	2308.85
603	2324.81
604	2340.09
605	2345.89
606	2322.12
607	2341.83
608	2400.52
