# time	value
0	250
1	247.824
2	250.114
3	280.113
4	307.569
5	356.996
6	360.848
7	374.806
8	351.912
9	334.106
10	343.698
11	388.756
12	401.206
13	415.868
14	426.743
15	416.084
16	460.726
17	485.706
18	545.063
19	564.53
20	574.348
21	613.319
22	605.758
23	603.058
24	587.457
25	553.041
26	565.937
27	567.191
28	596.078
29	601.4
30	562.276
31	587.307
32	579.855
33	582.81
34	592.611
35	614.662
36	640.755
37	643.027
38	643.478
39	620.382
40	594.444
41	603.562
42	631.476
43	674.373
44	682.058
45	648.477
46	607.486
47	657.945
48	661.703
49	678.976
50	655.903
51	689.404
52	686.998
53	666.088
54	687.826
55	686.85
56	690.318
57	679.609
58	662.72
59	654.297
60	641.313
61	661.235
62	664.669
63	680.962
64	721.844
65	764.54
66	715.928
67	725.114
68	733.872
69	727.822
70	712.582
71	706.437
72	692.274
73	744.016
74	739.154
75	730.396
76	786.788
77	771.751
78	850.514
79	869.982
80	917.452
81	944.14
82	980.332
83	956.915
84	960.411
85	935.555
86	917.045
87	935.823
88	889.968
89	880.832
90	881.437
91	893.84
92	915.044
93	881.15
94	894.146
95	868.277
96	855.198
97	900.511
98	903.973
99	862.781
100	901.402
101	900.946
102	956.952
103	1008.67
104	965.973
105	964.417
106	984.051
107	1000.75
108	1054.27
109	1027.43
110	1080.86
111	1096.19
112	1052.22
113	1098.65
114	1077.43
115	1042.71
116	1083.52
117	1078.37
118	1065.67
119	1088.67
120	1096.76
121	1120.91
122	1161.82
123	1187.57
124	1192.7
125	1210.35
126	1240.94
127	1275.47
128	1300.99
129	1295.69
130	1330.23
131	1314.52
132	1326.77
133	1344.5
134	1336.75
135	1361.68
136	1378.83
137	1345.6
138	1357.85
139	1352.72
140	1353.14
141	1350.81
142	1364.47
143	1364.37
144	1348.26
145	1327.18
146	1325.79
147	1331.28
148	1324.45
149	1341.78
150	1353.48
151	1358.35
152	1381.15
153	1386.84
154	1363.81
155	1378.28
156	1398.72
157	1413.3
158	1392.05
159	1412.14
160	1407.12
161	1435.67
162	1410.62
163	1377.53
164	1320.97
165	1316.24
166	1348.06
167	1351.6
168	1384.07
169	1364.41
170	1416.82
171	1387.34
172	1409.73
173	1425.99
174	1383.36
175	1402.57
176	1378.3
177	1364.02
178	1368.63
179	1369.08
180	1355.4
181	1391.34
182	1385.73
183	1399.44
184	1336.27
185	1324.85
186	1367.97
187	1387.33
188	1319.79
189	1334.52
190	1345.71
191	1281.44
192	1330.08
193	1333.68
194	1339.3
195	1336.76
196	1340.05
197	1316.33
198	1348.53
199	1358.74
200	1411.8
201	1438.13
202	1394.11
203	1375.65
204	1377.16
205	1367.38
206	1359.11
207	1332.77
208	1313.43
209	1324.75
210	1353.65
211	1361.24
212	1335.48
213	1329.82
214	1352.96
215	1363.16
216	1351.52
217	1295.85
218	1289.75
219	1300.71
220	1292.44
221	1338.22
222	1291.18
223	1256.46
224	1212.99
225	1205.12
226	1196.62
227	1158.18
228	1126.82
229	1091.62
230	1043.51
231	1041.82
232	1027.92
233	1056.53
234	1021.81
235	1032.46
236	994.541
237	1006.53
238	1000.47
239	1023.55
240	1039.19
241	1001.32
242	1043.67
243	1040.7
244	1041.26
245	1055.25
246	1062.25
247	1084.34
248	1094.65
249	1077.2
250	1075.86
251	1042.62
252	1076.57
253	1041.18
254	1031.99
255	1078.11
256	1039.1
257	1039.42
258	1020.56
259	1035.71
260	1016.48
261	987.666
262	1020.21
263	1033.88
