# time	value
0	250
1	211.949
2	215.459
3	234.536
4	224.869
5	245.439
6	264.164
7	277.655
8	258.704
9	289.347
10	296.235
11	251.916
12	228.232
13	259.265
14	277.511
15	307.28
16	317.024
17	308.487
18	331.348
19	387.788
20	409.061
21	403.895
22	433.778
23	430.671
24	458.087
25	493.988
26	515.391
27	553.754
28	573.876
29	566.507
30	556.169
31	565.792
32	599.932
33	623.509
34	638.856
35	688.65
36	687.303
37	666.925
38	680.784
39	727.658
40	755.072
41	741.821
42	777.612
43	771.19
44	784.674
45	783.948
46	735.746
47	774.812
48	772.915
49	790.526
50	808.644
51	809.185
52	790.864
53	783.538
54	773.933
55	799.216
56	780.323
57	811.719
58	826.341
59	822.672
60	817.879
61	830.362
62	765.959
63	776.559
64	794.262
65	805.708
66	843.722
67	854.54
68	874.35
69	897.961
70	897.355
71	862.075
72	897.846
73	886.534
74	873.15
75	835.144
76	861.954
77	855.09
78	867.639
79	904.643
80	937.649
81	1010.31
82	995.591
83	1037.38
84	1070.78
85	1075.45
86	1051.69
87	1068.36
88	1073.72
89	1055.47
90	1041.06
91	1015.08
92	1048.62
93	1070.5
94	1064.74
95	1070.1
96	1046.24
97	1005.31
98	1001.39
99	1020.29
100	1049.03
101	1057.73
102	1011.52
103	990.359
104	1006.4
105	1048.04
106	1072.46
107	1069.31
108	1061.63
109	1085.68
110	1068.94
111	1068.02
112	1039.73
113	1049.37
114	1042.1
115	1036.71
116	1063.23
117	1072.36
118	1144.57
119	1115.14
120	1146.51
121	1146.38
122	1157.25
123	1204.14
124	1223.88
125	1209.65
126	1184.54
127	1213.14
128	1215.18
129	1219.4
130	1225.47
131	1242.1
132	1254.64
133	1228.04
134	1226.18
135	1236.27
136	1234.53
137	1277.03
138	1321.84
139	1308.98
140	1318.83
141	1324.08
142	1311.81
143	1324.49
144	1391.33
145	1362.07
146	1401.09
147	1384.5
148	1349.48
149	1323.61
150	1324.43
151	1327.2
152	1272.98
153	1222.79
154	1246.47
155	1236.33
156	1270.95
157	1278.61
158	1266.35
159	1316.7
160	1303.61
161	1283.42
162	1258.33
163	1210.79
164	1229.77
165	1215.92
166	1229.41
167	1229.64
168	1222.84
169	1212.47
170	1250.66
171	1293.35
172	1278.59
173	1266.6
174	1299.66
175	1277.38
176	1241.01
177	1273.76
178	1276.38
179	1250.86
180	1259.31
181	1243.95
182	1243.53
183	1242.91
184	1206.2
185	1213.78
186	1202.25
187	1195.58
188	1192.19
189	1206.76
190	1164.93
191	1144.25
192	1136.24
193	1113.21
194	1126.44
195	1137.15
196	1133.24
197	1183.28
198	1159.38
199	1146.75
200	1164.7
201	1106.37
202	1100.92
203	1112.02
204	1102.93
205	1094.42
206	1120.86
207	1095.49
208	1074.39
209	1073.19
210	1102.49
211	1074.44
212	1050.82
213	1074.93
214	1068.65
215	1086.84
216	1103.98
217	1113.14
218	1121.86
219	1123.37
220	1133.41
221	1169.21
222	1179.6
223	1145.37
224	1137.15
225	1113.94
226	1115.35
227	1143.42
228	1105.47
229	1078.65
230	1133.69
231	1152.48
232	1135.05
233	1126.29
234	1094.26
235	1099.52
236	1112.29
237	1102.15
238	1117.67
239	1095.22
240	1090.34
241	1090.3
242	1106.57
243	1120.28
244	1191.21
245	1178.71
246	1217.93
247	1239.74
248	1231.33
249	1215.16
250	1210.73
251	1245.85
252	1253.44
253	1232.63
254	1224.89
255	1244.96
256	1246.88
257	1244.56
258	1235.58
259	1242.64
260	1236.34
261	1234.04
262	1213.66
263	1205.06
264	1133.29
265	1138.48
266	1124.94
267	1146.25
268	1130.25
269	1121.19
270	1134.79
271	1086.19
