# time	value
0	250
1	254.628
2	200.67
3	196.773
4	230.987
5	232.182
6	238.816
7	229.214
8	207.186
9	205.197
10	186.846
11	179.126
12	188.118
13	160.14
14	174.418
15	174.045
16	184.001
17	192.804
18	151.658
19	160.988
20	173.657
21	178.481
22	162.759
23	241.466
24	210.644
25	212.4
26	204.961
27	150.867
28	105.971
29	101.77
30	114.784
31	120.886
32	75.5016
33	47.1411
34	26.0193
35	26.3215
36	53.6703
37	21.4889
38	17.6979
39	-20.3062
40	40.8201
41	85.3278
42	83.7818
43	85.5943
44	75.826
45	35.9549
46	47.0639
47	53.1142
48	63.1109
49	104.182
50	57.9942
51	94.8601
52	97.8396
53	134.249
54	146.7
55	109.275
56	141.558
57	98.1211
58	123.732
59	95.3177
60	92.1357
61	85.5907
62	117.934
63	132.11
64	130.275
65	95.7399
66	88.0826
67	68.2482
68	73.8393
69	98.8753
70	156.843
71	184.528
72	108.332
73	125.902
74	158.604
75	140.398
76	154.082
77	144.743
78	114.764
79	132.241
80	144.912
81	163.633
82	160.569
83	208.207
84	252.363
85	245.52
86	242.604
87	248.037
88	245.693
89	239.802
90	195.069
91	183.015
92	187.926
93	249.021
94	273.465
95	300.236
96	312.69
97	321.433
98	342.039
99	314.7
100	345.908
101	386.201
102	420.51
103	400.063
104	430.363
105	388.807
106	382.088
107	357.754
108	361.06
109	361.238
110	349.005
111	335.384
112	334.665
113	330.781
114	333.623
115	304.711
116	336.069
117	377.232
118	375.417
119	353.296
120	349.208
121	373.568
122	365.141
123	384.99
124	416.066
125	433.719
126	469.191
127	497.588
128	486.147
129	485.606
130	500.449
131	465.744
132	433.212
133	419.029
134	421.279
135	434.331
136	418.973
137	449.562
138	433.4
139	505.832
140	480.025
141	491.352
142	510.29
143	483.788
144	527.224
145	570.62
146	566.909
147	620.645
148	618.377
149	653.265
150	655.562
151	647.768
152	687.184
153	683.859
154	703.867
155	713.145
156	705.016
157	741.595
158	716.558
159	701.412
160	719.45
161	745.801
162	709.273
163	710.053
164	725.12
165	745.886
166	740.275
167	741.022
168	798.07
169	785.877
170	806.101
171	854.942
172	874.654
173	833.568
174	829.047
175	798.428
176	812.553
177	837.234
178	832.995
179	861.45
180	895.011
181	980.251
182	953.884
183	961.622
184	931.379
185	959.693
186	984.175
187	979.947
188	985.026
189	997.151
190	1001.6
191	971.163
192	963.353
193	1001.65
194	985.743
195	974.622
196	960.13
197	927.08
198	912.421
199	906.035
200	872.005
201	854.471
202	868.984
203	881.848
204	882.579
205	877.262
206	879.965
207	878.848
