# time	value
0	250
1	262.429
2	257.91
3	248.881
4	244.418
5	245.24
6	262.301
7	312.234
8	333.683
9	373.037
10	388.277
11	481.269
12	421.415
13	402.185
14	409.116
15	400.904
16	425.817
17	463.501
18	499.235
19	519.911
20	512.69
21	481.388
22	490.329
23	504.318
24	496.155
25	501.129
26	496.909
27	502.96
28	467.558
29	490.045
30	434.42
31	452.036
32	436.669
33	470.651
34	454.005
35	450.113
36	491.496
37	533.071
38	558.308
39	626.573
40	619.341
41	620.416
42	643.228
43	637.334
44	637.473
45	654.797
46	661.446
47	667.08
48	660.638
49	696.095
50	678.1
51	721.945
52	708.309
53	702.271
54	725.802
55	695.448
56	703.508
57	685.658
58	738.244
59	725.614
60	773.624
61	771.214
62	811.076
63	827.41
64	809.314
65	807.529
66	864.376
67	910.915
68	917.064
69	913.841
70	906.157
71	896.057
72	862.262
73	876.634
74	850.925
75	886.404
76	913.051
77	925.031
78	947.274
79	932.863
80	914.378
81	931.809
82	910.543
83	916.77
84	914.702
85	923.079
86	920.129
87	909.499
88	958.746
89	949.925
90	964.097
91	963.62
92	924.836
93	900.323
94	901.785
95	924.689
96	868.995
97	846.349
98	839.047
99	851.295
100	838.492
101	871.906
102	870.956
103	867.436
104	875.21
105	867.884
106	861.469
107	880.4
108	885.514
109	895.462
110	878.645
111	882.117
112	885.741
113	943.818
114	985.386
115	1014.76
116	1022.64
117	1021.78
118	1046.22
119	1057.97
120	1095.06
121	1067.26
122	1093.63
123	1097.34
124	1062.67
125	1056.43
126	1052.43
127	1073.31
128	1060.47
129	1078.79
130	1095.99
131	1113.35
132	1143.58
133	1142.17
134	1148.98
135	1104.06
136	1051.44
137	980.063
138	989.946
139	1023.75
140	1032.48
141	1017.38
142	1002.02
143	1008.41
144	1045.29
145	1045.22
146	1037.04
147	1092.07
148	1075.07
149	1049.94
150	1014.99
151	1010.29
152	1017.65
153	1018.45
154	1034.41
155	1040.43
156	1039.17
157	1074.16
158	1055.74
159	1055.64
160	1040.05
161	1021.24
162	1022.72
163	999.801
164	1015.7
165	1015.7
166	1034.74
167	994.332
168	987.708
169	974.527
170	949.264
171	991.55
172	996.267
173	1030.36
174	1062.85
175	1083.07
176	1093.67
177	1087.89
178	1071.9
179	1062.26
180	1081.02
181	1057.38
182	1068.53
183	1053.09
184	1009.41
185	984.338
186	985.335
187	990.848
188	969.454
189	981.798
190	965.579
191	995.38
192	1011.87
193	1008.37
194	985.666
195	951.641
196	949.624
197	981.999
198	1021.11
199	977.848
200	970.818
201	994.443
202	998.473
203	1025.54
204	1026.99
205	1004.32
206	1019.73
207	979.949
208	995.971
209	1005.55
210	1026.69
211	1021.69
212	1031.28
213	1051.31
214	1060.99
215	1078.35
216	1051.43
217	1068.42
218	1047.6
219	1075.4
220	1048.7
221	1034.8
222	1059.99
223	1032.36
224	1035.49
225	1029.16
226	1026.64
227	1003.25
228	974.901
229	989.408
230	977.268
231	1006.78
232	984.593
233	955.93
234	931.752
235	876.786
236	889.03
237	914.48
238	915.924
239	917.985
240	888.882
241	875.91
242	850.931
243	874.021
244	880.51
245	896.759
246	883.387
247	853.914
248	856.845
249	837.217
250	837.347
251	850.604
252	813.932
253	811.639
254	803.245
255	818.785
256	790.968
257	806.87
258	822.218
259	869.855
260	863.598
261	842.126
262	849.494
263	856.005
264	885.266
265	908.928
266	904.2
267	907.88
268	840.707
269	839.171
270	869.895
271	850.159
272	828.757
273	831.435
274	859.454
275	856.601
276	844.678
277	824.807
278	794.257
279	813.478
280	820.073
281	814.904
282	808.349
283	824.426
284	806.196
285	804.607
286	814.647
287	825.324
288	792.125
289	779.929
290	811.431
291	754.79
292	746.614
293	774.713
294	844.473
295	831.191
296	873.993
297	861.772
298	891.312
299	874.919
300	880.702
301	894.88
302	906.455
303	947.761
304	991.204
305	991.913
306	1028.27
307	1031.43
308	1063.25
309	1116.57
310	1144.06
311	1158.91
312	1195.92
313	1193.99
314	1153.5
315	1153.36
316	1142.61
317	1148.1
318	1160.78
319	1204.93
320	1217.97
321	1203.71
322	1198.06
323	1201.16
324	1232.64
325	1223.76
326	1218.27
327	1213
328	1189.69
329	1215.1
330	1190.1
331	1227.43
332	1210.86
333	1259.02
334	1282.49
335	1280.71
336	1269.54
337	1238.64
338	1215.89
339	1207.02
340	1211.45
341	1232.39
342	1215.18
343	1185.31
344	1213.12
345	1215.69
346	1194.1
347	1242.32
348	1254.74
349	1245.02
350	1242.95
351	1302.42
352	1293.13
353	1266.66
354	1244.4
355	1249.57
356	1225.52
357	1240.16
358	1249.83
359	1247.29
360	1249.91
361	1227.64
362	1265.6
