# time	value
0	250
1	297.136
2	309.246
3	352.689
4	356.657
5	370.619
6	371.35
7	405.095
8	430.383
9	402.94
10	425.04
11	433.507
12	450.269
13	473.282
14	474.199
15	499.362
16	507.836
17	528.565
18	495.753
19	517.144
20	482.776
21	486.751
22	452.956
23	496.25
24	509.834
25	509.684
26	517.486
27	488.383
28	506.853
29	517.184
30	533.399
31	508.417
32	496.257
33	540.838
34	518.624
35	481.741
36	543.102
37	500.559
38	467.804
39	449.024
40	418.853
41	418.006
42	386.592
43	396.467
44	363.221
45	412.27
46	476.063
47	497.265
48	500.2
49	497.175
50	510.575
51	511.817
52	519.063
53	512.957
54	528.796
55	542.5
56	545.091
57	547.057
58	545.402
59	522.448
60	536.797
61	543.572
62	568.999
63	558.494
64	507.59
65	505.221
66	528.984
67	527.314
68	507.417
69	477.804
70	474.975
71	486.17
72	466.767
73	505.196
74	531.511
75	524.723
76	567.68
77	633.357
78	627.572
79	650.321
80	666.068
81	671.573
82	676.8
83	612.615
84	620.609
85	635.19
86	621.739
87	649.301
88	662.704
89	667.37
90	694.686
91	715.618
92	758.158
93	779.079
94	765.208
95	803.715
96	773.454
97	778.304
98	773.173
99	772.855
100	746.597
101	768.536
102	752.852
103	744.326
104	730.575
105	698.721
106	720.991
107	780.958
108	787.859
109	793.769
110	851.354
111	871.527
112	889.176
113	921.751
114	974.292
115	975.117
116	963.995
117	948.007
118	967.051
119	984.991
120	973.533
121	987.099
122	974.014
123	983.687
124	1008.08
125	984.474
126	1019.78
127	1016.07
128	1027.4
129	1061.33
130	1061.84
131	1018.9
132	1080.62
133	1060.49
134	1055.57
135	1043.99
136	1082.27
137	1098.92
138	1114.01
139	1074.41
140	1051.72
141	1065.56
142	1067.03
143	1057.91
144	1041.29
145	1097.35
146	1102.91
147	1070
148	1117.51
149	1105.57
150	1102.73
151	1083.92
152	1068.5
153	1052.81
154	1034.95
155	1045.24
156	1049.65
157	1027.05
158	1013.3
159	1022.31
160	1043.18
161	1022.77
162	1017.51
163	1024.67
164	1013.71
165	1024.31
166	1002.6
167	962.517
168	959.725
169	996.39
170	1004.6
171	1054.25
172	1036.42
173	1068.47
174	1080.81
175	1108.81
176	1069.53
177	1071.99
178	1083.77
179	1084.92
180	1025.21
181	1015.17
182	1013.49
183	990.974
184	980.41
185	959.246
186	945.907
187	963.457
188	966.139
189	971.297
190	974.566
191	983.264
192	1010.94
193	1047.14
194	1078.37
195	1096.89
196	1085.42
197	1116.41
198	1052.93
199	1102.17
200	1099.69
201	1106.49
202	1111.68
203	1099.72
204	1146.13
205	1159.84
206	1194.19
207	1194.43
208	1191.12
209	1164.67
210	1137.39
211	1162.43
212	1139.92
213	1110.65
214	1067.8
215	1093.67
216	1031.11
217	1024.16
218	1036.6
219	1034.71
220	1000.32
221	1066.37
222	1058.32
223	1085.12
224	1082.18
225	1081.27
226	1110.48
227	1112.63
228	1103.79
229	1116.93
230	1129.38
231	1123.67
232	1147.39
233	1093.53
234	1124.15
235	1156.28
236	1153.51
237	1177.72
238	1182.59
239	1216.87
240	1197.57
241	1228.49
242	1189.18
243	1217.54
244	1171.95
245	1193.85
246	1170.44
247	1201.51
248	1240.77
249	1233.82
250	1293.91
251	1335.31
252	1337.04
253	1351.51
254	1335.48
255	1343.54
256	1369.48
257	1401.37
258	1365.32
259	1361.34
260	1317.66
261	1305.92
262	1279.22
263	1278.09
264	1267.81
265	1266.3
266	1255.46
267	1246.84
268	1259.48
269	1241.7
270	1259.96
271	1296.56
272	1300.78
273	1293.38
274	1235.45
275	1216.28
276	1238.45
277	1238.14
278	1251.39
279	1236.41
280	1267.04
281	1276.57
282	1248.42
283	1248.89
284	1228.51
285	1257.55
286	1209.73
287	1242.47
288	1219.38
289	1220.07
290	1197.09
291	1217.02
292	1191.89
293	1150.8
294	1130.69
295	1095.93
296	1101.67
297	1081.35
298	1057
299	1069.15
300	1081.44
301	1070.18
302	1063.92
303	1046.67
304	1059.08
305	1089.58
306	1076.92
307	1056.8
308	1039.39
309	1003.05
310	1032.97
311	1037.78
312	1017.85
313	1025.06
314	1021.35
315	1030.79
316	1069.68
317	1083.75
318	1133.86
319	1103.03
320	1150.37
321	1154.66
322	1148.95
323	1154.49
324	1163.53
325	1195.11
326	1217.21
327	1190
328	1206.18
329	1169.35
330	1183.08
331	1192.05
332	1201.62
333	1241.07
334	1274.94
335	1251.84
336	1281.75
337	1266.62
338	1270.06
339	1269.48
340	1258.36
341	1239.28
342	1209.63
343	1209.55
344	1204.2
345	1221.23
346	1186.15
347	1163.33
348	1180.26
349	1174.3
350	1200.44
351	1181.75
352	1197.13
353	1142.02
354	1166.01
355	1197.74
356	1186.94
357	1187.55
358	1189.36
