# time	value
0	250
1	258.224
2	271.713
3	327.463
4	366.934
5	374.725
6	369.46
7	377.686
8	408.161
9	432.896
10	452.673
11	493.201
12	488.021
13	518.364
14	540.037
15	525.419
16	520.836
17	517.047
18	491.332
19	502.534
20	513.686
21	513.534
22	507.396
23	501.36
24	525.839
25	563.987
26	548.476
27	519.8
28	528.263
29	511.5
30	549.655
31	555.955
32	537.829
33	517.158
34	510.088
35	507.823
36	508.537
37	528.586
38	540.527
39	530.519
40	538.607
41	567.359
42	552.08
43	603.568
44	588.287
45	596.616
46	653.589
47	676.621
48	684.512
49	696.148
50	732.311
51	751.148
52	773.141
53	798.916
54	798.252
55	761.074
56	757.969
57	771.641
58	739.036
59	709.103
60	748.446
61	758.217
62	728.158
63	807.527
64	809.081
65	822.156
66	831.343
67	835.633
68	859.88
69	855.342
70	806.129
71	804.819
72	815.798
73	813.053
74	873.292
75	886.72
76	894.922
77	861.98
78	843.416
79	838.357
80	839.337
81	819.27
82	848.997
83	833.099
84	822.002
85	808.462
86	763.13
87	803.119
88	820.538
89	822.77
90	826.158
91	782.171
92	818.299
93	791.734
94	799.511
95	785.176
96	792.691
97	776.311
98	767.387
99	793.425
100	801.848
101	802.122
102	791.73
103	801.516
104	783.812
105	818.542
106	836.407
107	816.938
108	802.34
109	809.399
110	820.305
111	823.75
112	783.585
113	737.906
114	694.606
115	714.014
116	728.417
117	729.073
118	729.79
119	748.625
120	756.38
121	758.049
122	820.584
123	850.296
124	880.773
125	872.307
126	865.406
127	872.9
128	860.42
129	866.517
130	851.904
131	865.212
132	841.799
133	850.581
134	926.034
135	900.938
136	935.7
137	964.495
138	1024.92
139	1028.15
140	1053.97
141	1080.41
142	1089.24
143	1087.22
144	1109.45
145	1119.9
146	1135.95
147	1174.45
148	1173.91
149	1182.12
150	1195.88
151	1199.22
152	1202.83
153	1167.2
154	1201.32
155	1213.96
156	1215.38
157	1194.45
158	1171.22
159	1179.61
160	1249.09
161	1228.27
162	1173.65
163	1178.7
164	1177.58
165	1223.56
166	1228.07
167	1262.68
168	1252.53
169	1245.75
170	1279.77
171	1275.94
172	1267.37
173	1286.56
174	1272.2
175	1260
176	1289.13
177	1295.17
178	1306
179	1351.08
180	1354.79
181	1363.46
182	1346.74
183	1349.12
184	1334.4
185	1338
186	1336.98
187	1310.66
188	1301.23
189	1266.8
190	1264.61
191	1294.49
192	1278.73
193	1297.3
194	1268.07
195	1297.55
196	1247.26
197	1225.79
198	1258.54
199	1242.99
200	1281.32
201	1347.78
202	1383.16
203	1383.62
204	1394.06
205	1387.19
206	1398.46
207	1357.23
208	1338.99
209	1370.61
210	1361.63
211	1340.5
212	1342.69
213	1368.38
214	1393.1
215	1356.67
216	1331.65
217	1312.14
218	1302.19
219	1304.47
220	1306.03
221	1273.42
222	1262.5
223	1258.11
224	1253.81
225	1257.21
226	1229.05
227	1235.96
228	1254.15
229	1265.46
230	1275.76
231	1236.76
232	1242.66
233	1248.52
234	1240.65
235	1230.85
236	1246.9
237	1249.93
238	1239.87
239	1241.89
240	1215.86
241	1236.45
242	1208.21
243	1180.28
244	1185.93
245	1205.12
246	1225.21
247	1247.6
248	1226.26
249	1233.27
250	1233.31
251	1242.85
252	1237.43
253	1236.11
254	1209.23
255	1188.3
256	1204.46
257	1202.61
258	1221.96
259	1187.45
260	1190.09
261	1152.58
262	1156.07
263	1174.46
264	1168.31
265	1140.98
266	1132.22
267	1082.8
268	1067.67
269	1092.55
270	1069.16
271	1051.32
272	1076.64
273	1080.71
274	1073.32
275	1135.28
276	1123.86
277	1153.27
278	1180.71
279	1177.32
280	1154.94
281	1126.57
282	1147.97
283	1134.23
284	1100.09
285	1076.14
286	1089.49
287	1047.41
288	1037.64
289	1026.44
290	1006.8
291	1003.42
292	1001.64
293	953.235
294	965.891
295	1004.39
296	986.909
297	1036.54
298	1024.84
299	1049.58
300	1068.07
301	1026.93
302	1014.69
303	1024.75
304	1034.85
305	1025.78
306	1034.49
307	986.902
308	1017.66
309	1041.63
310	999.208
311	1034.04
312	1046.17
313	1044.41
314	1045.38
315	1038.74
316	1013.71
317	1014.52
318	1018.44
319	1037.38
320	1042.4
321	1062.03
322	1028.94
323	1082.09
324	1073.53
325	1139.71
326	1172.31
327	1178.83
328	1183.64
329	1178.94
330	1152.49
331	1168.63
332	1159.47
333	1164.9
334	1183.74
335	1195.07
336	1159.24
337	1138.45
338	1171.45
339	1129.93
340	1164.08
341	1156.37
342	1129.92
343	1149.14
344	1163.67
345	1188.61
346	1173.26
347	1184.05
348	1195.75
349	1207.49
350	1254.6
351	1233.48
352	1215.8
353	1221.49
354	1201.27
355	1154.45
356	1197
357	1201.82
358	1219.52
359	1238.68
360	1238.4
361	1242.64
362	1237.17
363	1251.63
364	1269.53
365	1280.79
366	1247.91
367	1248.25
368	1258.5
369	1246.23
370	1305.79
371	1346.87
372	1342.69
373	1345.34
374	1354.31
375	1326.55
376	1300.48
377	1326.01
378	1271.5
379	1274.38
380	1275.77
381	1295.14
382	1272.82
383	1269.54
384	1272.34
385	1276.7
386	1268.76
387	1288.71
388	1281.12
389	1255.49
390	1252.07
391	1252.27
392	1232.93
393	1202.39
394	1214.5
395	1222.5
396	1205.38
397	1197.81
398	1195.02
399	1191.17
400	1158.65
401	1123.76
402	1109.54
403	1094.59
404	1096.01
405	1107.27
406	1071.97
407	1050.2
408	1061.29
409	1036.08
410	1063.59
411	1057.81
412	1045.68
413	1065.03
414	1052.21
415	988.206
416	970.515
417	997.751
418	989.852
419	994.334
420	1013.38
421	1037.57
422	1039.71
423	1015.25
424	1047.15
425	1107.04
426	1112.94
427	1109.6
428	1076.64
429	1096.3
430	1100.18
431	1113.36
432	1123.99
433	1142.21
434	1143.44
435	1172.59
436	1117.89
437	1175.53
438	1152.32
439	1144.42
440	1132.62
441	1154.29
442	1114.15
443	1070.16
444	1012.84
445	1043.21
446	1112.64
447	1109.25
448	1109.21
449	1116.09
450	1162.66
451	1175.25
452	1167.11
453	1124.59
454	1138.8
455	1113.26
456	1107.54
457	1084.07
458	1075.41
459	1064.66
460	1025.17
461	997.76
462	977.826
463	983.016
464	1004.43
465	1045.05
466	1051.16
467	1021.66
468	1018.64
469	1023.78
470	1013.81
471	1007.45
472	1035.72
473	1066.46
474	1083.25
475	1077.83
476	1096.47
477	1128.21
478	1143.09
479	1152.15
480	1130.35
481	1116.77
482	1138.6
483	1170.07
484	1165.15
485	1187.73
486	1223.99
487	1182.49
488	1122.38
489	1124.22
490	1094.34
491	1113.42
492	1147.86
493	1169.69
494	1215.3
495	1190.99
496	1160.56
497	1148.76
498	1155.34
499	1204.25
500	1186.82
501	1204.75
502	1209.16
503	1179.66
504	1219.59
505	1194.9
506	1218.21
507	1221.65
508	1239.07
509	1258.56
510	1202.41
511	1255.34
512	1267
513	1274.33
514	1255.72
515	1260.6
516	1205.51
517	1161.95
518	1118.44
519	1111.78
520	1121.67
521	1117.13
522	1117.05
523	1113.15
524	1128.65
525	1111.13
526	1132.08
527	1064.4
528	1112.24
529	1110.2
530	1139.66
531	1130.84
532	1128.97
533	1105.05
534	1131.75
535	1155.2
536	1137.98
537	1127.84
538	1132.92
539	1128.43
540	1087.01
541	1065.22
542	1069.52
543	1035.87
544	1117.99
545	1072.31
546	1031.46
547	1055.07
548	1011.36
549	1015.78
550	995.323
551	979.236
552	998.67
553	958.339
554	941.755
555	961.861
556	934.978
557	960.339
558	946.899
559	919.504
