# time	value
0	250
1	263.528
2	309.136
3	308.968
4	328.735
5	346.384
6	399.568
7	463.19
8	461.327
9	482.608
10	469.731
11	507.411
12	487.296
13	448.659
14	511.846
15	511.76
16	454.066
17	493.781
18	496.133
19	503.517
20	519.503
21	502.812
22	496.65
23	488.211
24	485.895
25	506.759
26	551.959
27	580.017
28	558.042
29	558.557
30	584.456
31	571.656
32	604.569
33	640.055
34	699.916
35	737.057
36	746.057
37	762.316
38	725.153
39	736.6
40	762.703
41	719.604
42	676.597
43	654.572
44	675.915
45	689.83
46	711.018
47	702.525
48	705.348
49	684.504
50	659.876
51	715.693
52	721.667
53	726.149
54	726.383
55	739.66
56	757.326
57	787.398
58	771.502
59	787.528
60	754.352
61	761.397
62	751.977
63	753.663
64	751.419
65	733.316
66	742.124
67	780.19
68	790.952
69	751.871
70	778.223
71	799.447
72	815.064
73	802.377
74	785.708
75	814.329
76	842.035
77	886.345
78	894.974
79	903.846
80	911.386
81	921.303
82	970.507
83	955.46
84	967.146
85	1011.25
86	1054.59
87	1024.81
88	1049.42
89	1067.59
90	1044.08
91	1066.46
92	1074.65
93	1085.8
94	1103.63
95	1119.13
96	1116.98
97	1164.49
98	1151.02
99	1201.69
100	1237.16
101	1189.57
102	1174.43
103	1164.05
104	1189.3
105	1187.14
106	1178.06
107	1175.35
108	1139.92
109	1108.94
110	1124.93
111	1090.66
112	1094.91
113	1072.8
114	1061.33
115	1101.53
116	1074.27
117	1067.65
118	1085.42
119	1096.49
120	1079.63
121	1082.89
122	1093.26
123	1089.69
124	1077.9
125	1072.17
126	1144.6
127	1171.82
128	1131.57
129	1152.77
130	1124.21
131	1092.43
132	1098.61
133	1078.97
134	1037.22
135	1069.2
136	1080.56
137	1097.15
138	1112.58
139	1085.99
140	1114.91
141	1083.44
142	1119.02
143	1139.35
144	1118.39
145	1123.29
146	1140.2
147	1111.83
148	1128.14
149	1101.57
150	1114.45
151	1142.7
152	1170.28
153	1180.52
154	1152.1
155	1191.94
156	1260.28
157	1245.7
158	1187.61
159	1205.31
160	1233.74
161	1249.16
162	1252.94
163	1231.72
164	1212.4
165	1196.35
166	1209.13
167	1182.75
168	1152.62
169	1206.51
170	1217.31
171	1210.51
172	1200.71
173	1185.42
174	1203.93
175	1185.05
176	1235.56
177	1259.14
178	1254.68
179	1235.8
180	1252.27
181	1294.36
182	1223.5
183	1267.66
184	1278.9
185	1282.73
186	1306.93
187	1295
188	1302.32
189	1280.17
190	1286.99
191	1283.33
192	1281.65
193	1289.73
194	1298.53
195	1312.11
