# time	value
0	250
1	224.481
2	200.949
3	203.629
4	238.29
5	200.072
6	244.939
7	208.054
8	194.485
9	208.307
10	192.557
11	222.024
12	245.528
13	233.748
14	233.27
15	226.863
16	209.369
17	249.141
18	288.853
19	353.56
20	370.526
21	402.084
22	384.021
23	419.95
24	452.454
25	424.77
26	410.28
27	386.029
28	402.368
29	390.738
30	360.239
31	338.22
32	407.244
33	401.313
34	359.338
35	368.168
36	326.501
37	306.307
38	347.742
39	335.174
40	260.202
41	233.821
42	248.583
43	249.673
44	289.55
45	286.423
46	263.079
47	283.931
48	279.837
49	283.794
50	272.372
51	311.593
52	285.074
53	322.452
54	321.968
55	318.441
56	322.936
57	314.1
58	331.178
59	342.549
60	379.352
61	301.964
62	260.036
63	266.284
64	251.268
65	277.72
66	280.897
67	336.657
68	347.987
69	383.578
70	416.73
71	448.631
72	444.323
73	449.929
74	484.567
75	463.43
76	502.673
77	498.431
78	497.273
79	475.663
80	466.932
81	459.263
82	466.586
83	463.115
84	486.586
85	474.237
86	492.543
87	440.59
88	464.242
89	486.715
90	469.102
91	484.203
92	513.033
93	542.725
94	519.516
95	532.641
96	575.025
97	584.322
98	579.9
99	566.795
100	602.409
101	606.593
102	613.518
103	617.406
104	617.396
105	653.624
106	654.124
107	634.453
108	633.962
109	652.072
110	629.995
111	654.609
112	695.134
113	628.31
114	614.633
115	612.485
116	616.22
117	549.37
118	604
119	586.311
120	545.721
121	518.831
122	491.954
123	496.164
124	465.663
125	485.92
126	459.841
127	484.888
128	528.65
129	532.69
130	540.105
131	556.542
132	530.734
133	546.865
134	500.707
135	524.8
136	530.154
137	540.212
138	520.741
139	486.619
140	506.018
141	536.474
142	546.909
143	548.419
144	560.461
145	570.614
146	584.778
147	557.744
148	561.335
149	588.845
150	630.336
151	658.926
152	713.149
153	754.136
154	741.426
155	785.628
156	765.12
157	807.907
158	782.103
159	786.306
160	820.248
161	806.278
162	842.33
163	869.991
164	854.477
165	846.492
166	824.414
167	811.872
168	799.245
169	789.639
170	814.853
171	854.124
172	852.154
173	831.833
174	860.631
175	881.542
176	864.803
177	861.472
178	846.417
179	840.271
180	813.924
181	835.436
182	814.96
183	786.813
184	806.713
185	829.114
186	852.561
187	878.453
188	885.563
189	854.6
190	844.863
191	879.129
192	846.604
193	830.563
194	884.941
195	871.269
196	848.607
197	839.951
198	847.263
199	857.505
200	861.935
201	837.254
202	898.513
203	933.261
204	901.071
205	888.74
206	883.361
207	861.316
208	909.764
209	888.309
210	881.84
211	847.153
212	790.87
213	783.445
214	829.114
215	834.139
216	829.555
217	833.734
218	839.329
219	836.096
220	821.307
221	836.643
222	855.038
223	859.584
224	859.508
225	848.361
226	849.397
227	850.271
228	854.303
229	880.274
230	882.734
231	902.072
232	888.291
233	869.614
234	870.455
235	880.428
236	874.33
237	853.237
238	878.61
239	914.962
240	928.798
241	889.273
242	911.186
243	870.13
244	898.55
245	909.405
246	920.656
247	950.389
248	939.896
249	963.05
250	964.327
251	948.454
252	953.203
253	930.867
254	884.717
255	877.777
256	898.769
257	892.841
258	918.983
259	928.564
260	923.538
261	932.608
262	969.578
263	977.756
264	967.546
265	957.182
266	965.682
267	981.494
268	990.763
269	988.55
270	1042.23
271	1037.48
272	1026.08
273	973.117
274	994.578
275	1011.99
276	1007.91
277	1017.11
278	1039.8
279	1037.22
280	1049.3
281	1040.77
282	993.68
283	989.825
284	958.816
285	930.241
286	948.008
287	936.089
288	914.088
289	904.221
290	938.901
291	947.764
292	897.862
293	921.825
294	882.391
295	861.161
296	878.622
297	855.002
298	865.739
299	904.12
300	920.653
301	891.722
302	858.997
303	853.664
304	867.684
305	853.6
306	862.697
307	848.166
308	870.308
309	848.851
310	789.717
311	808.338
312	781.139
313	796.021
314	799.105
315	796.092
316	806.732
317	776.708
318	820.167
319	806.025
320	846.668
321	850.275
322	844.354
323	897.448
324	871.941
325	893.289
326	912.944
327	905.991
328	925.284
329	939.826
330	940.178
331	974.977
332	973.344
333	975.749
334	1009.29
335	1030.8
336	1002.99
337	1011.94
338	992.7
339	1029.11
340	1055.77
341	1046.47
342	1023.49
343	1018.82
344	1015.15
345	988.502
346	1004.51
347	1022.76
348	992.035
349	973.762
350	967.752
351	987.876
352	969.704
353	977.88
354	959.31
355	969.038
356	966.778
357	966.599
358	926.732
359	934.247
360	960.064
361	963.839
362	978.371
363	994.995
364	927.083
365	955.969
366	982.066
367	960.985
368	986.868
369	993.191
370	1000.37
371	974.768
372	953.047
373	993.168
374	999.756
375	1030.12
376	1071.65
377	1064.29
378	1024.65
379	1028.67
380	1047.93
381	1015.45
382	1048.88
383	1038.57
384	1015
385	995.289
386	1017.68
387	1008.7
388	994.267
389	952.544
390	941.203
391	921.614
392	922.324
393	916.893
394	946.52
395	900.766
396	931.71
397	952.349
398	988.324
399	1022.82
400	1033.76
401	1100.21
402	1106.26
403	1113.31
404	1070.09
405	1128.52
406	1117.64
407	1087.62
408	1127.52
409	1079.19
410	1064.5
411	1065.96
412	1069.77
413	1079.02
414	1094.36
415	1061.81
416	1050.74
417	1070.34
418	1077.64
419	1048.42
420	1008.79
421	991.516
422	988.381
423	975.448
424	948.367
425	983.633
426	974.442
427	955.478
428	977.661
429	985.525
430	1044.46
431	1080.61
432	1077.34
433	1073.46
434	984.066
435	949.637
436	974.515
437	978.694
438	941.474
439	954.244
440	955.977
441	978.43
442	999.678
443	1006.77
444	994.22
445	991.981
446	977.901
447	989.634
448	996.818
449	990.776
450	984.233
451	995.341
452	971.371
453	975.42
454	943.898
455	935.275
456	912.645
457	914.798
458	949.422
459	917.115
460	940.693
461	918.913
462	855.284
463	880.286
464	875.879
465	869.727
466	876.098
467	853.539
468	864.181
469	831.02
470	862.408
471	857.25
472	831.332
473	809.678
474	814.953
475	824.31
476	818.168
477	821.07
478	834.002
479	820.484
480	843.986
481	883.623
482	866.041
483	867.101
484	813.247
485	780.397
486	777.354
487	803.835
488	795.051
489	754.436
490	808.353
491	830.883
492	859.571
493	879.698
494	883.444
495	833.666
496	821.152
497	794.925
498	792.463
499	828.683
500	802.814
501	766.62
502	795.133
503	789.296
504	773.785
505	789.717
506	792.581
507	814.986
508	815.336
509	842.203
510	799.956
511	808.916
512	781.884
513	786.454
514	752.601
515	785.355
516	805.959
517	842.555
518	806.201
519	820.724
520	844.615
521	845.953
522	876.943
523	853.348
524	842.513
525	857.197
526	832.27
527	848.794
528	867.548
529	898.49
530	949.581
531	940.129
532	939.743
533	986.539
534	991.148
535	996.7
536	998.399
537	992.658
538	972.682
539	994.198
540	1010.2
541	1017.36
542	1023.17
543	1016.89
544	1007.59
545	991.595
546	996.571
547	1008.74
548	986.996
549	889.919
550	894.404
551	872.777
552	895.44
553	923.664
554	956.588
555	926.111
556	903.351
557	917.804
558	929.339
559	894.391
560	897.737
561	918.188
562	901.386
563	880.663
564	887.293
565	905.107
566	894.147
567	872.887
568	817.775
569	773.752
570	790.469
571	809.013
572	823.347
573	854.539
574	835.677
575	841.536
576	857.631
577	842.94
578	837.792
579	868.869
580	851.443
581	837.502
582	843.08
583	872.802
584	937.426
585	934.045
586	937.537
587	972.354
588	971.908
589	968.931
590	958.3
591	912.759
592	902.961
593	926.938
594	893.634
595	882.702
596	911.155
597	900.759
598	941.096
599	912.723
600	920.651
601	901.751
602	944.951
603	961.775
604	957.446
605	947.601
606	938.222
607	950.418
608	945.127
609	899.838
610	894.106
611	895.024
612	950.143
613	936.86
614	968.5
615	914.454
616	918.831
617	926.561
618	917.323
619	920.39
620	967.869
621	958.909
622	985.151
623	973.976
624	965.19
625	997.053
626	995.889
627	1021.2
628	996.539
629	1010.09
630	1024.43
631	1029.71
632	1023.82
633	1017.85
634	1025.43
635	977.357
636	984.682
637	990.397
638	1037.9
639	1049.73
640	1063.54
641	1088.58
642	1053.8
643	1022.13
644	1014.39
645	1001.89
646	984.113
647	1019.62
648	1016.25
649	994.931
650	1006.38
651	1032.88
652	1056.36
653	1111.49
654	1173.24
655	1195.61
656	1227.39
657	1223.44
658	1220.69
659	1188.25
660	1179.75
661	1173.17
662	1186.88
663	1184.08
664	1186.54
665	1130.99
666	1100.48
667	1146.42
668	1141.57
669	1122.57
670	1135.95
671	1124.14
672	1087.1
673	1077.44
674	1080.5
675	1027.66
676	1051.23
677	1080.75
678	1070.93
679	1025.99
680	1019.33
681	1033.04
682	1007.88
683	1029.05
684	1062.59
685	1060.49
686	1052.89
687	1010.64
688	1011.3
689	1041.01
690	1048.73
691	1072.63
692	1097.05
693	1110.01
694	1117.73
695	1147.79
696	1167.14
697	1148.43
698	1114.89
699	1092.28
700	1094.89
701	1105.45
702	1117.07
703	1063.15
704	1038.41
705	1034.62
706	1015.08
707	1044.03
708	1028.78
709	1017.54
710	1009.48
711	1053.34
712	1033.16
713	1011.44
714	991.487
715	1005.98
716	965.101
717	947.684
718	900.19
719	917.885
720	915.867
721	940.516
722	955.764
723	945.175
724	972.93
725	975.802
726	1004.33
727	1010.23
728	990.368
729	991.03
730	999.477
731	985.102
732	961.932
733	958.132
734	952.389
735	981.262
736	990.42
737	972.102
738	961.163
739	955.006
740	965.906
741	996.716
742	993.844
743	1006.31
744	1036.02
745	1047.99
746	1067.24
747	1076.24
748	1041.77
749	1000.74
750	1014.53
751	1040.06
752	1017.76
753	1004.9
754	980.246
755	1000.6
756	999.251
757	948.148
758	973.94
759	949.837
760	953.609
761	989.208
762	1038.12
763	1046.77
764	1014.09
765	1028.58
766	1054.35
767	1057.44
768	1059.3
769	1047.55
770	1065.65
771	1114.01
772	1097.31
773	1070.46
774	1064.02
775	1091.38
776	1067.52
777	1084.28
778	1081.34
779	1071.97
780	1099.73
781	1108.58
782	1130.25
783	1124.18
784	1109.57
785	1147.66
786	1150.31
787	1183.57
788	1180.15
789	1181.02
790	1179.25
791	1211.98
792	1188.56
793	1220.9
794	1248.47
795	1272.82
796	1242.32
797	1250.39
798	1260.8
799	1226.99
800	1182.47
801	1156.44
802	1155.69
803	1167.36
804	1097.59
805	1046.99
806	1066.4
807	1054.53
808	1041.17
809	1023.43
810	1033.42
811	1050.09
812	1065.85
813	1041.24
814	1040.71
815	1056.41
816	1072.13
817	1021.85
818	1031.84
819	1035.2
820	1022.16
821	1043.57
822	1056.55
823	1057.06
824	1075.96
825	1065.41
826	1082.75
827	1060.79
828	1021.87
829	952.838
830	999.116
831	994.234
832	1012.16
833	1028.31
834	982.482
835	917.159
836	977.269
837	1022.44
838	1050.32
839	1070.52
840	1107.5
841	1105.7
842	1089.28
843	1067.81
844	1057.02
845	1077.63
846	1092.03
847	1052
848	1035.56
849	1061.41
850	1076.71
851	1122.53
852	1137.13
853	1113.32
854	1106.4
855	1079.06
856	1101.79
857	1125
858	1136.59
859	1144.76
860	1160.02
861	1188.26
862	1202.56
863	1192.47
864	1170.39
865	1148.86
866	1167.94
867	1160.48
868	1173.5
869	1168.32
870	1122.74
871	1109.2
872	1091.92
873	1111.11
874	1072.5
875	1076.12
876	1048.06
877	1017.96
878	1037.91
879	1034.13
880	1039.39
881	1037.23
882	1040.28
883	1045.05
884	1036.65
885	1053.27
886	1032.24
887	1009.35
888	982.375
889	951.659
890	923.442
891	921.471
892	927.809
893	954.064
894	915.139
895	912.64
896	938.118
897	941.053
898	961.263
899	905.668
900	926.121
901	937.71
902	953.676
903	953.012
904	957.842
905	957.499
906	932.267
907	945.014
908	917.788
909	918.437
910	946.437
911	960.644
912	962.048
913	962.854
914	992.295
915	1021.86
916	986.353
917	975.87
918	964.469
919	986.516
920	979.208
921	971.756
922	973.213
923	966.844
924	966.759
925	972.206
926	957.757
927	909.745
928	930.417
929	947.357
930	971.443
931	975.071
932	964.385
933	966.024
934	969.407
935	932.651
936	910.83
937	930.142
938	918.176
939	947.773
940	960.862
941	983.136
942	1005.7
943	969.458
944	973.963
945	951.579
946	941.635
947	889.369
948	900.508
949	886.979
950	926.828
951	946.077
952	946.422
953	958.6
954	955.22
955	953.995
956	916.006
957	955.651
958	1009.18
959	1052.6
960	1027.96
961	1026.18
962	996.593
963	1000.57
964	996.407
965	1012.75
966	991.245
967	1017.9
968	1077.2
969	1066.74
970	1065.77
971	1087.65
972	1056.78
973	1071.08
974	1087.16
975	1101.93
976	1109.8
977	1148.24
978	1146
979	1134.56
980	1116.18
981	1140.57
982	1086.05
983	1061.05
984	1047.66
985	1047.34
986	1051.31
987	1075.98
988	1063.8
989	1044.7
990	1043.21
991	1059.09
992	1040.36
993	1092.83
994	1065.94
995	1097.78
996	1091.42
997	1071.06
998	1070.66
999	1043.56
1000	1024.86
1001	1074.66
1002	1102.04
1003	1067.74
1004	1018.45
1005	1061.7
1006	1034.02
1007	1033.32
1008	1029.88
1009	1023.9
1010	1014.5
1011	984.907
1012	971.505
1013	948.721
1014	913.542
1015	913.301
1016	925.577
1017	921.845
1018	937.777
1019	945.756
1020	934.286
1021	931.464
1022	929.504
1023	910.027
1024	897.437
1025	905.848
1026	883.703
1027	869.986
1028	913.037
1029	897.797
1030	917.405
1031	925.77
1032	938.585
1033	921.688
1034	946.958
1035	956.559
1036	981.012
1037	999.276
1038	989.763
1039	986.097
1040	1015.93
1041	1000.84
1042	1001.43
1043	997.497
1044	990.515
1045	997.801
1046	1000.46
1047	996.448
1048	1058.83
1049	1094.42
1050	1099.17
1051	1102.65
1052	1124.66
1053	1145.04
1054	1167.05
1055	1189.49
1056	1217.28
