# time	value
0	250
1	219.639
2	229.274
3	261.307
4	278.333
5	292.701
6	298.444
7	315.296
8	337.506
9	345.98
10	382.16
11	425.011
12	378.851
13	371.841
14	396.426
15	407.987
16	395.307
17	405.946
18	424.181
19	431.426
20	404.261
21	396.544
22	409.473
23	417.073
24	402.86
25	390.349
26	395.006
27	388.569
28	367.112
29	363.51
30	382.815
31	397.48
32	435.301
33	406.762
34	418.008
35	385.633
36	367.178
37	378.173
38	373.629
39	408.84
40	407.11
41	423.411
42	425.467
43	428.973
44	447.907
45	498.569
46	478.701
47	547.633
48	564.272
49	571.592
50	569.624
51	591.18
52	599.446
53	615.066
54	611.446
55	590.856
56	595.968
57	579.257
58	567.787
59	584.28
60	567.108
61	591.363
62	598.143
63	611.686
64	614.488
65	642.074
66	622.763
67	640.912
68	621.738
69	595.309
70	578.181
71	567.447
72	553.234
73	560.631
74	567.874
75	590.367
76	596.713
77	607.427
78	607.987
79	596.703
80	576.242
81	596.968
82	639.488
83	634.194
84	632.66
85	682.956
86	683.424
87	652.96
88	711.478
89	743.731
90	756.75
91	812.727
92	809.489
93	780.191
94	770.681
95	734.81
96	766.521
97	702.272
98	701.337
99	713.711
100	729.8
101	711.985
102	719.803
103	686.209
104	670.175
105	673.997
106	646.206
107	622.227
108	594.853
109	569.833
110	575.369
111	582.117
112	564.202
113	559.726
114	560.045
115	522.966
116	513.712
117	526.461
118	564.834
119	549.602
120	563.576
121	560.786
122	544.854
123	552.168
124	573.89
125	596.361
126	631.013
127	642.338
128	634.122
129	639.621
130	671.184
131	688.192
132	694.716
133	695.653
134	661.522
135	697.163
136	717.707
137	732.665
138	731.968
139	695.319
140	706.318
141	704.415
142	691.954
143	702.003
144	730.254
145	758.364
146	785.796
147	805.422
148	819.293
149	808.469
150	808.195
151	801.626
152	778.492
153	805.926
154	828.119
155	822.458
156	820.085
157	801.227
158	789.262
159	764.224
160	752.779
161	725.105
162	689.458
163	646.463
164	603.058
165	593.995
166	619.762
167	676.308
168	678.808
169	683.19
170	711.267
171	711.594
172	731.279
173	744.22
174	792.91
175	784.742
176	790.588
177	775.504
178	794.779
179	788.707
180	776.728
181	775.216
182	828.941
183	869.983
184	886.71
185	900.982
186	936.361
187	929.297
188	921.839
189	916.535
190	921.568
191	924.543
192	966.133
193	949.46
194	944.56
195	943.102
196	931.905
197	890.858
198	941.416
199	909.216
200	928.201
201	894.737
202	897.593
203	928.573
