# time	value
0	250
1	252.11
2	273.711
3	289.748
4	263.034
5	258.064
6	274.012
7	287.191
8	303.913
9	302.831
10	329.866
11	336.936
12	343.436
13	380.899
14	396.279
15	377.337
16	388.601
17	389.78
18	398.024
19	382.547
20	387.253
21	391.465
22	395.294
23	378.223
24	373.631
25	378.159
26	380.414
27	375.122
28	364.847
29	372.656
30	412.272
31	451.174
32	445.991
33	409.367
34	361.455
35	357.427
36	340.47
37	293.979
38	297.901
39	234.83
40	226.219
41	263.604
42	276.672
43	299.991
44	258.57
45	195.57
46	204.104
47	191.558
48	167.007
49	214.651
50	184.927
51	186.725
52	149.962
53	142.372
54	157.818
55	161.911
56	203.974
57	238.538
58	243.343
59	262.007
60	245.183
61	249.239
62	277.647
63	305.675
64	372.659
65	383.508
66	346.4
67	371.9
68	405.526
69	404.687
70	441.941
71	497.011
72	506.937
73	462.648
74	483.135
75	516.254
76	505.406
77	491.022
78	481.959
79	484.67
80	534.821
81	536.825
82	535.596
83	516.47
84	505.959
85	532.701
86	557.555
87	549.334
88	549.69
89	546.743
90	561.192
91	572.787
92	601.146
93	558.66
94	547.902
95	492.232
96	462.909
97	481.345
98	507.479
99	544.392
100	555.207
101	550.453
102	535.634
103	573.796
104	528.258
105	546.201
106	545.444
107	488.004
108	501.715
109	507.005
110	512.699
111	546.809
112	524.185
113	535.764
114	525.875
115	514.399
116	489.295
117	487.325
118	501.735
119	499.281
120	474.214
121	475.758
122	499.813
123	501.679
124	518.967
125	529.076
126	519.9
127	516.476
128	484.113
129	513.561
130	536.323
131	531.532
132	540.874
133	557.776
134	580.15
135	593.271
136	602.933
137	631.616
138	607.311
139	635.126
140	647.709
141	628.952
142	623.839
143	606.81
144	591.926
145	593.438
146	559.931
147	562.358
148	567.754
149	589.611
150	603.041
151	612.974
152	636.974
153	632.901
154	667.873
155	665.547
156	656.265
157	649.546
158	652.028
159	630.002
160	670.11
161	677.993
162	659.514
163	642.066
164	696.101
165	715.474
166	711.681
167	702.496
168	694.767
169	682.956
170	709.23
171	668.082
172	677.07
173	654.275
174	636.619
175	645.964
176	689.302
177	689.497
178	664.598
179	682.086
180	645.299
181	665.531
182	692.26
183	705.851
184	693.024
185	690.798
186	720.469
187	722.651
188	713.944
189	668.389
190	685.769
191	744.167
192	723.678
193	697.644
194	705.274
195	720.461
196	718.768
197	711.73
198	722.643
