# time	value
0	250
1	225.305
2	232.51
3	300.134
4	297.186
5	309.05
6	314.254
7	328.34
8	316.562
9	362.84
10	375.322
11	386.866
12	406.295
13	403.155
14	413.203
15	452.835
16	453.988
17	383.54
18	376.743
19	403.469
20	393.738
21	406.656
22	399.81
23	424.596
24	478.123
25	516.357
26	520.393
27	528.887
28	511.578
29	505.419
30	518.203
31	532.974
32	539.778
33	551.181
34	554.889
35	524.312
36	557.197
37	536.934
38	553.543
39	562.513
40	592.743
41	649.169
42	630.703
43	652.062
44	600.668
45	608.572
46	587.201
47	581.354
48	597.824
49	607.52
50	600.137
51	581.899
52	576.508
53	619.071
54	609.335
55	633.448
56	646.725
57	596.738
58	634.185
59	659.507
60	677.034
61	653.934
62	657.035
63	649.409
64	625.386
65	632.548
66	581.573
67	584.544
68	589.81
69	612.43
70	611.757
71	602.175
72	567.878
73	552.488
74	528.167
75	577.343
76	608.74
77	590.649
78	632.988
79	608.293
80	643.182
81	646.217
82	662.411
83	641.276
84	648.255
85	644.27
86	625.458
87	626.326
88	650.535
89	650.289
90	664.778
91	674.561
92	701.222
93	682.165
94	687.893
95	724.814
96	737.164
97	730.867
98	718.366
99	704.541
100	707.673
101	664.406
102	676.609
103	697.03
104	719.424
105	695.22
106	723.426
107	750.745
108	744.944
109	710.575
110	685.601
111	663.544
112	648.331
113	646.019
114	652.098
115	650.46
116	692.87
117	664.573
118	613.532
119	584.198
120	572.167
121	572.272
122	564.734
123	525.096
124	549.064
125	575.989
126	616.801
127	630.184
128	644.839
129	637.354
130	645.477
131	671.558
132	648.013
133	656.497
134	680.678
135	717.415
136	716.327
137	767.381
138	745.691
139	737.511
140	744.434
141	746.323
142	752.838
143	724.567
144	678.336
145	700.803
146	683.675
147	703.683
148	727.954
149	753.484
150	766.75
151	795.347
152	808.11
153	842.241
154	829.791
155	810.185
156	788.91
157	797.032
158	785.342
159	802.198
160	802.878
161	812.182
162	839.349
163	832.799
164	836.35
165	834.748
166	831.669
167	830.673
168	828.845
169	859.633
170	822.456
171	809.469
172	798.415
173	826.839
174	804.374
175	819.648
176	818.379
177	833.868
178	834.181
179	840.229
180	852.026
181	838.728
182	833.233
183	872.833
184	893.61
185	918.959
186	934.575
187	957.854
188	923.66
189	898.324
190	894.052
191	898.234
192	942.687
193	946.277
194	905.116
195	897.766
196	908.818
197	878.375
198	834.06
199	843.449
200	841.365
201	815.436
202	846.861
203	813.874
204	833.111
205	806.481
206	791.03
207	802.64
208	818.54
209	878.807
210	897.227
211	911.893
212	882.155
213	874.583
214	852.309
215	819.044
216	818.386
217	839.559
218	874.21
219	874.465
220	912.023
221	930.731
222	930.478
223	912.126
224	921.035
225	986.36
226	977.35
227	955.438
228	942.166
229	924.735
230	943.77
231	919.155
232	937.534
233	972.22
234	1030.39
235	1015.41
236	969.347
237	987.126
238	990.403
239	940.6
240	919.526
241	941.736
242	936.267
243	937.166
244	939.393
245	903.552
246	901.256
247	903.158
248	901.346
249	955.782
250	953.551
251	889.281
252	947.526
253	944.577
254	958.491
255	977.453
256	950.584
257	943.017
258	970.632
259	1021.2
260	1052.95
261	1044.2
262	1096.72
263	1045.66
264	1032.15
265	1044.77
266	1071.47
267	1106.04
268	1120.18
269	1122.98
270	1098.77
271	1087.78
272	1072.74
273	1109.59
274	1096.02
275	1079.74
276	1071.53
277	1070.1
278	1082.36
279	1068.93
280	1029.49
281	1050.23
282	1069.66
283	1070.58
284	1067.43
285	1085.6
286	1107.41
287	1099.28
288	1123.64
289	1136.02
290	1150.09
291	1163.05
292	1181.21
293	1169.68
294	1148.32
295	1130.33
296	1146.83
297	1150.21
298	1170.79
299	1181.96
300	1192.66
301	1171.19
302	1163.66
303	1146.74
304	1096.8
305	1077.71
306	1057.29
307	1059.64
308	1099.25
309	1108.74
310	1111.63
311	1114.07
312	1140.83
313	1146.88
314	1155.68
315	1147.42
316	1129.94
317	1137.01
318	1109.96
319	1068.65
320	1042.42
321	1045.8
322	1076.63
323	1096.77
324	1104.39
325	1093.63
326	1071.37
327	1068.93
328	1057.03
329	1072.68
330	1085.59
331	1077.23
332	1085.45
333	1112.17
334	1125.88
335	1102.64
336	1088.5
337	1090.82
338	1101.79
339	1070.05
340	1051.45
341	1058.18
342	1066.73
343	1075.47
344	1068.15
345	1041.76
346	1001.07
347	1044.28
348	1041.82
349	1028.44
350	1074.97
351	1064.1
352	1066.95
353	1089
354	1059.77
355	1083.31
356	1053.74
357	1073.87
358	1075.18
359	1068.27
360	1084.42
361	1092.07
362	1161.24
363	1149.91
364	1123.05
365	1115.94
366	1095.04
367	1103.99
368	1079.11
369	1080
370	1096
371	1133.48
372	1143
373	1127.31
374	1157.12
375	1177.14
376	1157.06
377	1117.54
378	1109.39
379	1123.87
380	1114.35
381	1119.88
382	1117.23
383	1077.35
384	1063.46
385	1074.22
386	1092.87
387	1100.84
388	1105.96
389	1129.45
390	1126
391	1136.63
392	1149.54
393	1115.53
394	1121.46
395	1144.78
396	1112.46
397	1129.02
398	1120.78
399	1184.61
400	1194.92
401	1240.06
402	1255.4
403	1267.54
404	1291.69
405	1267.6
406	1292.53
407	1297.65
408	1279.17
409	1298.1
410	1294.58
411	1338.72
412	1281.27
413	1257.52
414	1263.26
415	1261.76
416	1258.49
417	1289.09
418	1318.4
419	1273.64
420	1238
421	1252.59
422	1244.5
423	1241.93
424	1269.2
425	1262.36
426	1266.03
427	1275
428	1282.41
429	1258.28
430	1227.33
431	1271.2
432	1228
433	1218.34
434	1232.95
435	1227.63
436	1241.92
437	1254.57
438	1304.67
439	1249.11
440	1239.79
441	1249.8
442	1219.87
443	1199.88
444	1181.65
445	1219.39
446	1179.93
447	1197.9
448	1216.01
449	1184.62
450	1150.24
451	1169.78
452	1171.9
453	1204.72
454	1221.48
455	1235.53
456	1213.58
457	1232.01
458	1250.6
459	1246.03
460	1233.23
461	1265.8
462	1256.62
463	1259.99
464	1238.76
465	1239.16
466	1237.08
467	1264.62
468	1230.86
469	1242.68
470	1290.28
471	1264.09
472	1257.99
473	1249.79
474	1273.05
475	1269.87
476	1288.17
477	1294.62
478	1359.72
479	1374.98
480	1389.11
481	1363.67
482	1351.67
483	1373.26
484	1368.24
485	1361.64
486	1381.62
487	1355.36
488	1392.57
489	1376.26
490	1360.22
491	1353.24
492	1370.62
493	1336.06
494	1315.44
495	1274.2
496	1231.15
497	1247.21
498	1243.87
499	1259.05
500	1245.27
501	1182.57
502	1183.18
503	1186.2
504	1217.02
505	1247.45
506	1301.16
507	1312.35
508	1317.78
509	1322.73
510	1346.58
511	1349.99
512	1375.1
513	1387.15
514	1417.56
515	1448.52
516	1455.83
517	1418.58
518	1416.19
519	1425.39
520	1428.94
521	1418.81
522	1426.83
523	1368.47
524	1333.12
525	1320.7
526	1292.92
527	1304.94
528	1343.86
529	1335.79
530	1393.55
531	1359.9
532	1332.76
533	1361.09
534	1369.36
535	1364.11
536	1340.18
537	1348.68
538	1343.02
539	1324.09
540	1301.99
541	1322.64
542	1339.43
543	1348.34
544	1385.5
545	1385.04
546	1344.31
547	1357.79
548	1329.07
549	1323.45
550	1335.52
551	1347.49
552	1344.71
553	1346.93
554	1373.18
555	1365.13
556	1361.38
557	1386.53
558	1402.85
559	1351.54
560	1354.92
561	1354.63
562	1343.09
563	1330.85
564	1348.09
565	1285.7
566	1289.63
567	1331.94
568	1313.04
569	1291.78
570	1257.51
571	1206.27
572	1185.84
573	1211.08
574	1199.76
575	1209.37
576	1198.53
577	1154.47
578	1184.44
579	1233.3
580	1286.2
581	1300.76
582	1279.21
583	1240.17
584	1258.01
585	1274.03
586	1276.28
587	1249.52
588	1271.04
589	1271.38
590	1271.75
591	1280.36
592	1305.03
593	1309.71
594	1306.12
595	1306.31
596	1304.63
597	1252.64
598	1262.28
599	1255.16
600	1302.84
601	1326.13
602	1297.59
603	1298.3
604	1298.68
605	1279.85
606	1271.39
607	1233.92
608	1283.31
609	1308.62
610	1342.67
611	1364.69
612	1370.82
613	1373.33
614	1311.05
615	1321.64
616	1311.38
617	1284.21
618	1253.52
619	1238.91
620	1222.13
621	1205.29
622	1217.63
623	1168.65
624	1206.26
625	1210.4
626	1196.01
627	1195.04
628	1175.56
629	1184.67
630	1161.57
631	1112.87
632	1089.96
633	1098.52
634	1100.71
635	1074.86
636	1094.64
637	1085.68
638	1084.51
639	1121.53
640	1086.87
641	1072.9
642	1094.49
643	1071.83
644	1077.28
645	1072.19
646	1101.48
647	1095.18
648	1107.23
649	1097.51
650	1101.13
651	1091.24
652	1123.01
653	1132.94
654	1156.03
655	1165.01
656	1143.83
657	1167.83
658	1171
659	1158.73
660	1161.18
661	1114.42
662	1108.97
663	1157.8
664	1153.23
665	1166.5
666	1175
667	1181.33
668	1187.21
669	1184.51
670	1210.38
671	1223.3
672	1250.88
673	1226.08
