# time	value
0	250
1	271.853
2	313.753
3	274.841
4	312.303
5	345.937
6	363.732
7	362.691
8	410.274
9	424.752
10	447.083
11	417.215
12	397.291
13	433.696
14	446.864
15	453.171
16	441.839
17	503.839
18	481.529
19	510.982
20	491.272
21	507.954
22	568.904
23	606.161
24	635.765
25	624.356
26	625.312
27	643.474
28	603.993
29	639.984
30	624.744
31	672.387
32	689.132
33	676.535
34	674.147
35	684.375
36	715.096
37	734.76
38	752.415
39	796.232
40	742.24
41	770.808
42	777.743
43	753.907
44	716.808
45	714.123
46	705.644
47	732.772
48	727.933
49	726.053
50	749.741
51	750.913
52	764.174
53	724.482
54	733.05
55	724.847
56	761.506
57	742.928
58	738.125
59	737.624
60	815.779
61	796.877
62	791.282
63	814.68
64	816.665
65	800.289
66	839.784
67	832.167
68	811.637
69	876.609
70	819.333
71	812.09
72	828.127
73	819.564
74	829.17
75	790.602
76	845.519
77	810.63
78	782.623
79	739.761
80	748.463
81	742.335
82	750.885
83	785.405
84	784.836
85	786.764
86	855.067
87	837.936
88	886.622
89	874.426
90	902.149
91	894.065
92	937.339
93	1005.18
94	993.468
95	988.818
96	982.594
97	988.426
98	1010.66
99	1047.31
100	1041.16
101	1053.81
102	1062.84
103	1084.74
104	1045.91
105	1019.01
106	1044.63
107	1048.34
108	1053.74
109	1055.37
110	1053.67
111	1033.34
112	1032.74
113	1026.75
114	991.065
115	998.035
116	1002.69
117	1047.88
118	1000.9
119	957.027
120	982.925
121	944.808
122	952.364
123	959.505
124	936.178
125	941.93
126	959.224
127	963.966
128	981.978
129	1010.45
130	1036.56
131	1023.98
132	1009.66
133	1008.27
134	1001.43
135	954.946
136	1002.77
137	1040.58
138	1021.03
139	1046.77
140	1046.29
141	1008.97
142	1033.33
143	1059.72
144	1033.9
145	1085.18
146	1081.4
147	1134.54
148	1174.05
149	1188.3
150	1203.12
151	1162.31
152	1167.82
153	1147.75
154	1139.16
155	1146.28
156	1139.26
157	1152.32
158	1157.19
159	1142.47
160	1138.3
161	1122
162	1111.62
163	1148.16
164	1155.53
165	1168.34
166	1191.67
167	1233.68
168	1237.81
169	1244.14
170	1186.57
171	1178.81
172	1192.14
173	1207.41
174	1199.98
175	1199.17
176	1181.36
177	1134.01
178	1123.35
179	1117.01
180	1136.74
181	1131.15
182	1112.5
183	1118.44
184	1079.97
185	1065.44
186	1025.05
187	1005.28
188	1038.88
189	1035.03
190	1017.29
191	1007.12
192	1006.5
193	1052.06
194	1047.54
195	1055.75
196	1054
197	1037.81
198	1070.74
199	1075.61
200	1058.15
201	1070.6
202	1086.36
203	1102.24
204	1107.11
205	1101.51
206	1128.86
207	1163.38
208	1217.11
209	1198.79
210	1234.85
211	1227.51
212	1208.55
213	1193.35
214	1203.96
215	1164.05
216	1157.59
217	1165.37
218	1167.59
219	1159.56
220	1141.94
221	1126.56
222	1143.31
223	1161.07
224	1126.48
225	1138.86
226	1116.24
227	1081.83
228	1081.2
229	1084.76
230	1093.75
231	1116.63
232	1099.72
233	1055.29
234	1044.3
235	1020.22
236	968.915
237	972.531
238	956.1
239	976.802
240	964.716
241	975.3
242	961.671
243	934.311
244	957.587
245	949.129
246	968.803
247	986.328
248	987.078
249	991.487
250	979.626
251	986.591
252	1041.22
253	1049.84
254	1052.69
255	1048.81
256	1052.37
257	1071.28
258	1064.9
259	1049.35
260	1028
261	1046.98
262	1097.49
263	1093.98
264	1119.07
265	1090.32
266	1130.48
267	1117.76
268	1141.48
269	1157.5
270	1111.93
271	1114.19
272	1117.19
273	1116.31
274	1081.96
275	1064.28
276	1035.75
277	1064.64
278	1052.53
279	1092.1
280	1112.65
281	1115.97
282	1100.53
283	1037.02
284	1026.91
285	1037.56
286	1065.28
287	1051.15
288	1029.34
289	1006.68
290	1006.27
291	999.921
292	976.426
293	998.007
294	984.266
295	969.601
296	974.572
297	955.866
298	948.091
299	930.595
300	973.493
301	974.961
302	991.797
303	1010.82
304	986.953
305	1042.92
306	1057.78
307	1066.76
308	1087.05
309	1091.12
310	1101.96
311	1129.09
312	1129.37
313	1081.4
314	1114.17
315	1121.77
316	1134.71
317	1139.62
318	1114.75
319	1152.4
320	1129.2
321	1147.95
322	1142
323	1154.69
324	1157.29
325	1137.8
326	1158.6
327	1165.61
328	1189.79
329	1238.18
330	1231
331	1213.84
332	1206.47
333	1205.81
334	1224.29
335	1239.51
336	1290.95
337	1316.59
338	1319.78
339	1310.6
340	1276.77
341	1273.45
342	1302.6
343	1325.62
344	1302.18
345	1264.53
346	1243
347	1247.77
348	1278.04
349	1269.11
350	1269.15
351	1259.21
352	1264.08
353	1285.11
354	1335.32
355	1348.71
356	1353.38
357	1337.94
358	1291.41
359	1292.07
360	1317.21
361	1309.74
362	1329.32
363	1343.65
364	1341.73
365	1351.21
366	1347.74
367	1333.13
368	1316.5
369	1322.85
370	1331.64
371	1340.17
372	1355.36
373	1303.21
374	1306.09
375	1302.99
376	1277.86
377	1285.93
378	1290.32
379	1276.11
380	1276.67
381	1277.68
382	1281
383	1252.19
384	1262.7
385	1286.86
386	1302.74
387	1341.23
388	1274.31
389	1283.31
390	1292.64
391	1300.23
392	1310.99
393	1242.36
394	1173.29
395	1198.16
396	1202.6
397	1174.25
398	1153.78
399	1138.58
400	1204
401	1142.69
402	1143.33
403	1136.9
404	1159.5
405	1129.05
406	1090.27
407	1066.51
408	1061.62
409	1063.07
410	1053.25
411	1049.95
412	1104.35
413	1116.83
414	1091.17
415	1106.52
416	1122.47
417	1127.67
418	1121.04
419	1141.02
420	1164.1
421	1166.45
422	1184.92
423	1171.19
424	1158.84
425	1181.19
426	1198.26
427	1219.76
428	1169.61
429	1151.93
430	1107.19
431	1098.44
432	1089.99
433	1095.68
434	1111.06
435	1099.87
436	1100.14
437	1121.71
438	1088.66
439	1045.18
440	1069.21
441	1102.71
442	1099.7
443	1127.22
444	1085.57
445	1103.24
446	1038.23
447	1014.41
448	1033.61
449	1036.68
450	1029.34
451	1020.34
452	981.313
453	935.107
454	916.411
455	938.149
456	943.966
457	897.316
458	909.343
459	890.38
460	879.031
461	876.336
462	830.416
463	845.697
464	832.095
465	809.079
466	781.263
467	807.144
468	771.597
469	821.245
470	827.636
471	823.399
472	785.86
473	754.685
474	772.333
475	776.127
476	786.333
477	761.403
478	794.045
479	791.379
480	760.242
481	790.137
482	820.11
483	812.982
484	854.083
485	852.773
486	861.97
487	860.153
488	862.925
489	864.412
490	853.789
491	851.364
492	797.958
493	793.632
494	782.791
495	740.095
496	755.084
497	800.109
498	808.613
499	803.686
500	796.486
501	786.766
502	728.195
503	707.369
504	768.337
505	763.513
506	750.65
507	758.66
508	734.149
509	761.315
510	762.802
511	763.614
512	754.354
513	777.553
514	826.393
515	800.672
516	765.69
517	784.21
518	783.94
519	782.68
520	772.584
521	774.389
522	793.994
523	767.188
524	772.2
525	761.413
526	745.96
527	773.769
528	792.089
529	751.437
530	761.765
531	756.159
532	742.102
533	734.047
534	749.206
535	747.57
536	730.661
537	690.932
538	679.569
539	669.195
540	700.288
541	715.587
542	695.358
543	650.112
544	640.477
545	705.267
546	735.711
547	764.174
548	795.793
549	801.719
550	813.719
551	778.662
552	751.079
553	762.799
554	763.312
555	783.212
556	767.67
557	736.762
558	735.954
559	711.734
560	754.563
561	767.901
562	751.225
563	727.974
564	690.708
565	706.345
566	714.525
567	697.403
568	687.77
569	697.42
570	729.895
571	731.752
572	750.698
