# time	value
0	250
1	207.442
2	281.373
3	292.026
4	301.419
5	285.733
6	343.209
7	318.192
8	355.372
9	360.079
10	341.892
11	312.96
12	308.518
13	296.289
14	326.083
15	359.477
16	366.704
17	398.088
18	386.501
19	416.424
20	368.517
21	351.645
22	320.476
23	323.198
24	338.278
25	333.878
26	390.799
27	373.208
28	399.986
29	405.958
30	426.02
31	465.777
32	462.697
33	496.352
34	505.799
35	526.881
36	561.614
37	564.385
38	569.869
39	565.793
40	563.097
41	563.948
42	618.721
43	602.503
44	581.436
45	583.767
46	627.229
47	622.834
48	638.334
49	633.452
50	625.266
51	641.716
52	600.957
53	671.754
54	675.846
55	682.112
56	705.807
57	670.604
58	637.071
59	618.012
60	625.248
61	639.22
62	646.704
63	627.964
64	634.646
65	611.078
66	604.223
67	603.479
68	587.214
69	607.616
70	617.59
71	638.821
72	680.19
73	672.332
74	706.273
75	689
76	691.243
77	702.499
78	748.132
79	765.465
80	744.855
81	735.475
82	746.289
83	753.619
84	738.984
85	735.256
86	738.069
87	743.659
88	776.272
89	773.684
90	816.052
91	791.365
92	774.873
93	795.956
94	812.847
95	818.878
96	842.576
97	852.654
98	818.063
99	837.587
100	856.819
101	886.637
102	907.894
103	887.137
104	846.494
105	851.593
106	862.574
107	852.515
108	837.91
109	841.286
110	835.404
111	811.285
112	798.7
113	792.773
114	837.758
115	875.392
116	818.041
117	868.191
118	828.723
119	825.435
120	814.459
121	787.139
122	820.871
123	784.096
124	814.677
125	846.424
126	878.338
127	859.064
128	856.877
129	869.19
130	891.753
131	940.588
132	983.223
133	937.711
134	925.843
135	915.083
136	922.73
137	879.54
138	862.137
139	889.078
140	941.451
141	934.253
142	985.068
143	945.619
144	949.005
145	955.368
146	925.582
147	953.305
148	959.71
149	977.236
150	962.996
151	921.84
152	924.259
153	977.612
154	1024.97
155	1043.33
156	1008.72
157	1030.87
158	1045.74
159	1043.8
160	1065.8
161	1066.81
162	1074.3
163	1047.62
164	1048.79
165	1016.56
166	1048.12
167	1024.64
168	1022.08
169	1043.5
170	1060.04
171	1047.48
172	1045.91
173	1062.59
174	1038.76
175	987.698
176	965.022
177	954.102
178	959.649
179	987.327
180	981.533
181	947.716
182	972.67
183	1003.23
184	986.336
185	981.606
186	1001.83
187	1043.73
188	1056.31
189	1085.06
190	1090.89
191	1074.53
192	1021.6
193	1018.9
194	1045.42
195	1038.08
196	1027.71
197	1020.61
198	1037.4
199	1008.99
200	984.796
201	1008.8
202	986.667
203	1022.97
204	1048.88
205	1042.5
206	1008.71
207	1021.28
208	1000.58
209	987.333
210	1016.97
211	992.448
212	969.736
213	958.471
214	984.254
215	996.799
216	1036.09
217	1088.11
218	1086.93
219	1107.87
220	1134.23
221	1155.98
222	1145.19
223	1153.62
224	1173.71
225	1195.23
226	1179.39
227	1199.3
228	1199.74
229	1177.25
230	1150.91
231	1131.34
232	1124.85
233	1096.11
234	1113.19
235	1108.25
236	1102.25
237	1139.74
238	1136.02
239	1144.57
240	1181.86
241	1200.8
242	1174.12
243	1168.06
244	1177.02
245	1199.12
246	1220.96
247	1241.43
248	1268.01
249	1305.53
250	1260.15
251	1223.76
252	1247.24
253	1239.24
254	1232.72
255	1246.33
256	1233.75
257	1255.01
258	1263.58
259	1263.45
260	1261.35
261	1217.08
262	1217.89
263	1206.5
264	1203.89
265	1205.62
266	1188.35
267	1198.98
268	1207.57
269	1199.85
270	1169.25
271	1132.07
272	1153.98
273	1152.72
274	1159.76
275	1167.56
276	1208.66
277	1194.9
278	1179.55
279	1143.47
280	1121.72
281	1119.48
282	1108.33
283	1145.58
284	1171.39
285	1162.77
286	1185.37
287	1192.08
288	1204.61
289	1221.47
290	1191.29
291	1191.71
292	1178.34
293	1172.53
294	1156.04
295	1147.24
296	1132.16
297	1176.63
298	1149.76
299	1101.3
300	1082.08
301	1057.68
302	1066.24
303	1051.69
304	1044.92
305	1072.73
306	1026.15
307	1003.16
308	1015.34
309	1016.55
310	990.285
311	993.99
312	1035.44
313	993.933
314	952.58
315	986.459
316	967.86
317	985.573
318	1047.14
319	1042.5
320	1046.73
321	1034.13
322	1032.05
323	1045.29
324	1053.49
325	1021.87
326	1067.2
327	1047.68
328	1011.08
329	1004.76
330	981.962
331	973.294
332	991.764
333	990.839
334	939.487
335	969.639
336	995.973
337	966.033
338	934.651
339	966.693
340	964.186
341	985.304
342	960.693
343	912.842
344	946.938
345	956.915
346	960.771
347	940.844
348	956.21
349	1020.44
350	998.914
351	1018.55
352	1050.5
353	1038.37
354	1035.98
355	1055.47
356	1062.91
357	1097.55
358	1100.81
359	1113.9
360	1116.91
361	1149.79
362	1183.23
363	1167.43
364	1225.38
365	1177.54
366	1137.16
367	1125.73
368	1121.12
369	1131.37
370	1163.32
371	1223.25
372	1201.12
373	1183.54
374	1171.53
375	1147.1
376	1176.42
377	1144.41
378	1135.87
379	1078.55
380	1096.75
381	1090.86
382	1098.98
383	1105.53
384	1110.7
385	1117.66
386	1088.49
387	1127.74
388	1109.67
389	1080.9
390	1055.54
391	1080.65
392	1052.32
393	1023.28
394	1031.85
395	998.603
396	1024.89
397	1024.43
398	1034.52
399	1076.07
400	1073.94
401	1142.53
402	1126.29
403	1073.2
404	1077.94
405	1085.34
406	1081.86
407	1065.78
408	1086.75
409	1059.36
410	1055.67
411	1042.88
412	995.033
413	1002.3
414	1005.33
415	1042.29
416	1028.93
417	1022.74
418	1022.87
419	961.956
420	950.756
421	965.197
422	943.168
423	969.602
424	968.987
425	953.081
426	926.018
427	979.269
