# time	value
0	250
1	263.754
2	220.159
3	237.77
4	281.265
5	320.102
6	311.017
7	282.212
8	305.962
9	326.212
10	327.838
11	294.297
12	290.518
13	287.504
14	276.439
15	227.362
16	196.152
17	190.769
18	220.602
19	224.128
20	203.372
21	175.117
22	160.558
23	159.448
24	216.84
25	215.347
26	176.824
27	156.728
28	150.624
29	151.142
30	169.796
31	161.958
32	181.523
33	185.423
34	169.793
35	166.787
36	177.239
37	194.856
38	235.495
39	244.691
40	249.822
41	247.118
42	247.852
43	265.518
44	291.986
45	294.973
46	308.673
47	328.651
48	338.294
49	382.968
50	423.035
51	398.533
52	457.829
53	436.601
54	462.017
55	487.455
56	486.089
57	502.177
58	498.658
59	485.532
60	493.347
61	553.292
62	547.24
63	531.607
64	567.934
65	575.592
66	590.768
67	554.629
68	591.133
69	500.137
70	484.493
71	507.264
72	500.247
73	543.931
74	541.895
75	541.046
76	530.72
77	495.146
78	477.637
79	512.811
80	540.891
81	533.185
82	557.46
83	549.808
84	513.524
85	508.929
86	529.179
87	539.3
88	564.019
89	567.752
90	598.467
91	654.972
92	649.313
93	694.39
94	705.596
95	723.13
96	810.685
97	825.381
98	800.742
99	806.845
100	812.933
101	817.227
102	799.614
103	800.691
104	779.076
105	799.804
106	794.608
107	802.013
108	807.322
109	810.324
110	795.08
111	774.18
112	765.655
113	800.906
114	848.644
115	882.108
116	865.875
117	881.343
118	877.969
119	851.842
120	838.463
121	865.3
122	854.976
123	863.817
124	858.104
125	839.955
126	842.139
127	848.846
128	849.571
129	868.571
130	854.259
131	858.775
132	842.224
133	843.819
134	864.342
135	865.935
136	877.297
137	868.442
138	888.04
139	862.144
140	874.621
141	885.764
142	878.206
143	934.161
144	954.519
145	930.17
146	970.186
147	1000.37
148	1051.81
149	1077.69
150	1094.82
151	1105.29
152	1078.02
153	1076.08
154	1092.35
155	1109.86
156	1105.76
157	1112.38
158	1113.54
159	1096.46
160	1089.61
161	1078.83
162	1090.16
163	1109.55
164	1128.39
165	1097.6
166	1070.94
167	1088.52
168	1103.75
169	1072.97
170	1035.68
171	1084.56
172	1090.97
173	1090.83
174	1127.44
175	1167.35
176	1160.36
177	1149.38
178	1167.08
179	1209.12
180	1226.59
181	1204.58
182	1212.76
183	1181.8
184	1206.62
185	1214.07
186	1192.04
187	1202.77
188	1209.03
189	1217.74
190	1261.23
191	1307.3
192	1322.25
193	1306.83
194	1288.85
195	1298.93
196	1298.77
197	1283.13
198	1272.23
199	1234.97
200	1252.38
201	1270.25
202	1248.24
203	1271.59
204	1282.26
205	1238.46
206	1257.48
207	1244.85
208	1263.9
209	1264.51
210	1246.78
211	1258.58
212	1269.86
213	1238.7
214	1268.31
215	1307.66
216	1300.67
217	1294.41
218	1308.85
219	1284.31
220	1267.49
221	1263.48
222	1214.41
223	1187.33
224	1197.88
225	1163.53
226	1110.41
227	1087.32
228	1108.1
229	1126.81
230	1114.14
231	1079.74
232	1072.07
233	1074.21
234	1098.69
235	1113.63
236	1140.52
237	1177.19
238	1160.81
239	1146.19
240	1141.11
241	1189.34
242	1189.07
243	1169.18
244	1178.3
245	1188.19
246	1156.59
247	1175.7
248	1150.76
249	1154.97
250	1197.42
251	1217.87
252	1208.7
253	1207.22
254	1184.1
255	1172.15
256	1173.33
257	1167.3
258	1147.08
259	1131.86
260	1169.03
261	1151.73
262	1147.91
263	1184.46
264	1225.71
265	1223.42
266	1220.77
267	1228.3
268	1221.49
269	1200.87
270	1227.6
271	1198.02
272	1220.49
273	1210.96
274	1228.81
275	1192.02
276	1217.48
277	1174.59
278	1214.92
279	1186.81
280	1123.16
281	1079.68
282	1031.05
283	1064.66
284	1060.5
285	1077.14
286	1129.15
287	1098.94
288	1048.64
289	1044.44
290	1049
291	1074.3
292	1077.54
293	1105.57
294	1092.27
295	1102.88
296	1096.81
297	1135.25
298	1086.35
299	1069.28
300	1088.66
301	1062.95
302	1126.26
303	1116
304	1167.73
305	1188.9
306	1132.39
307	1150.48
308	1197.43
309	1188.04
310	1198.28
311	1188.46
312	1177.32
313	1180.75
314	1186.88
315	1174.68
316	1159.57
317	1150.09
318	1149
319	1105.66
320	1151.86
321	1136.6
322	1163.28
323	1135.67
324	1146.87
325	1149.47
326	1155.59
327	1126.26
328	1129
329	1114.06
330	1111.73
331	1053.68
332	1038.67
333	1044.02
334	994.004
335	1049.83
336	1044.48
337	1077.88
338	1129.6
339	1160.61
340	1132.48
341	1113.78
342	1141.01
343	1121.63
344	1132.47
345	1129.24
346	1078.89
347	1045.47
348	1048.9
349	1069.7
350	1056.61
351	1058.56
352	1056.01
353	1048
354	1095.95
355	1074.76
356	1086.74
357	1064.19
358	1059.75
359	1032.87
360	1051.6
361	1072.86
362	1051.61
363	1060.83
364	1072.41
365	1048.79
366	1079.01
367	1027.54
368	1069.53
369	1045.9
370	1064.9
371	1122.15
372	1160.1
373	1194.18
374	1247.49
375	1240.79
376	1210.65
377	1213.58
378	1250.67
379	1253.54
380	1301.49
381	1285.03
382	1320.89
383	1348.34
384	1363.06
385	1375.05
386	1411.78
387	1380.6
388	1359.37
389	1358.23
390	1350.53
391	1318.24
392	1260.7
393	1229.16
394	1250
395	1252.06
396	1261.78
397	1310.87
398	1322.64
399	1368.7
400	1346.75
401	1374.97
402	1375.18
403	1372.77
404	1421.95
405	1401.89
406	1430.91
407	1434.65
408	1389.44
409	1412.58
410	1383.93
411	1416.43
412	1375.08
413	1323.17
414	1338.69
415	1353.19
416	1367.77
417	1383.96
418	1399.65
419	1369.35
420	1386.83
421	1399.67
422	1391.7
423	1414.12
424	1407.68
425	1461.09
426	1492.87
427	1471.49
428	1427.49
429	1394.87
430	1405.71
431	1375.86
432	1359.65
433	1340.37
434	1330.44
435	1348.26
436	1324.34
437	1312.93
438	1279.08
439	1301.2
440	1294.71
441	1292.72
442	1296.16
443	1328.79
444	1308.43
445	1321.55
446	1343.76
447	1370.23
448	1398.36
449	1421.76
450	1424.16
451	1413.21
452	1381.27
453	1378.73
454	1397.24
455	1430.96
456	1437.82
457	1398.16
458	1381.76
459	1332.17
460	1316.95
461	1331.16
462	1341.71
463	1387.07
464	1388.67
465	1365.99
466	1347.41
467	1379.53
468	1326.27
469	1300.97
470	1313.91
471	1311.4
472	1333.56
473	1314.29
474	1288.7
475	1282.07
476	1293.94
477	1308.58
478	1330.23
479	1293.68
480	1333.88
481	1369.56
482	1365.63
483	1386.15
484	1422.56
485	1427.65
486	1400.67
487	1369.76
488	1369.56
489	1372.59
490	1384.66
491	1357.23
492	1342.12
493	1308.33
494	1279.91
495	1292.95
496	1305.5
497	1320.77
498	1329.94
