# time	value
0	250
1	277.244
2	294.567
3	314.303
4	353.88
5	428.228
6	407.377
7	419.666
8	418.534
9	408.623
10	417.012
11	454.899
12	419.057
13	417.395
14	446.307
15	457.28
16	459.364
17	433.145
18	428.213
19	443.631
20	440.739
21	445.608
22	411.586
23	403.788
24	399.411
25	388.154
26	384.444
27	363.539
28	348.955
29	358.554
30	342.204
31	350.851
32	373.419
33	428.526
34	407.554
35	386.976
36	365.685
37	402.826
38	413.965
39	436
40	457.127
41	476.472
42	453.904
43	499.654
44	491.883
45	504.594
46	494.924
47	500.12
48	464.214
49	531.158
50	553.128
51	545.57
52	534.602
53	534.09
54	560.44
55	598.438
56	619.471
57	577.581
58	586.758
59	603.255
60	602.208
61	542.241
62	578.671
63	614.959
64	588.418
65	605.435
66	605.984
67	592.306
68	573.644
69	583.06
70	618.983
71	640
72	569.204
73	557.093
74	625.807
75	592.266
76	578.676
77	618.341
78	607.407
79	622.093
80	606.511
81	599.924
82	626.332
83	669.707
84	700.983
85	693.33
86	697.576
87	673.696
88	691.138
89	673.963
90	673.269
91	682.052
92	687.898
93	673.311
94	661.82
95	645.545
96	628.482
97	629.916
98	642.937
99	623.981
100	620.587
101	641.034
102	659.63
103	638.475
104	640.885
105	667.973
106	669.962
107	726.941
108	777.504
109	812.573
110	799.764
111	779.264
112	812.548
113	827.566
114	852.052
115	846.674
116	832.52
117	833.425
118	854.06
119	848.263
120	807.461
121	802.432
122	851.022
123	841.356
124	836.585
125	835.499
126	842.809
127	822.727
128	852.274
129	818.325
130	800.911
131	811.678
132	837.358
133	862.051
134	862.056
135	833.702
136	819.245
137	815.983
138	769.825
139	747.949
140	732.392
141	706.023
142	727.085
143	752.229
144	772.597
145	809.515
146	790.465
147	794.588
148	785.385
149	820.191
150	774.608
151	757.93
152	776.366
153	735.715
154	732.953
155	717.367
156	694.474
157	721.846
158	723.233
159	737.996
160	778.694
161	730.623
162	695.138
163	693.294
164	747.962
165	769.591
166	802.088
167	824.543
168	862.777
169	833.503
170	830.416
171	857.618
172	868.007
173	848.215
174	876.742
175	913.89
176	895.618
177	865.558
178	866.873
179	878.878
180	855.771
181	901.117
182	863.84
183	850.644
184	905.675
185	931.118
186	937.234
187	915.828
188	886.474
189	886.502
190	905.777
191	878.504
192	939.028
193	924.639
194	948.761
195	912.532
196	889.061
197	889.178
198	893.205
199	877.99
200	862.799
201	875.707
202	833.669
203	827.707
204	822.694
205	810.871
206	795.219
207	798.948
208	785.135
209	777.034
210	735.415
211	707.906
212	673.195
213	703.953
214	687.133
215	690.761
216	690.481
217	704.09
218	691.729
219	730.963
220	740.082
221	773.478
222	798.746
223	796.835
224	782.091
225	794.432
226	784.746
227	776.096
228	783.122
229	759.931
230	714.381
231	736.395
232	716.963
233	702.748
234	694.677
235	703.988
236	695.447
237	664.664
238	662.005
239	694.718
240	716.135
241	731.874
242	724.376
243	741.692
244	746.805
245	753.025
246	723.985
247	732.238
248	731.726
249	781.9
250	782.687
251	778.794
252	777.982
253	745.451
254	755.486
255	747.187
256	759.133
257	749.967
258	764.804
259	796.039
260	808.085
261	847.032
262	857.29
263	835.082
